time_s,manifest_id,frequency_Hz_DG1,frequency_Hz_DG2,frequency_Hz_DG3,frequency_Hz_DG4,frequency_error_Hz_DG1,frequency_error_Hz_DG2,frequency_error_Hz_DG3,frequency_error_Hz_DG4,ppc_boundary_Hz_DG1,ppc_boundary_Hz_DG2,ppc_boundary_Hz_DG3,ppc_boundary_Hz_DG4
11.325,f27c2278f5bdb77b,50.0018500083959,50.00199299405,50.0010739387988,50.0012002501805,0.0018500083958628,0.00199299404998499,0.00107393879880391,0.00120025018048864,0.02,0.02,0.02,0.02
11.33,f27c2278f5bdb77b,50.0018545609583,50.0019986125902,50.0010776222127,50.0012044259645,0.00185456095830006,0.00199861259024203,0.00107762221271912,0.00120442596450943,0.02,0.02,0.02,0.02
11.335,f27c2278f5bdb77b,50.001859103988,50.0020042198916,50.001081297701,50.0012085930449,0.00185910398801781,0.00200421989163146,0.00108129770097065,0.00120859304487198,0.02,0.02,0.02,0.02
11.34,f27c2278f5bdb77b,50.001863637456,50.0020098159194,50.0010849652409,50.0012127513963,0.0018636374560117,0.00200981591936511,0.00108496524092772,0.0012127513963236,0.02,0.02,0.02,0.02
11.345,f27c2278f5bdb77b,50.0018681613333,50.0020154006387,50.00108862481,50.0012169009937,0.00186816133331291,0.00201540063867611,0.00108862481002348,0.00121690099368976,0.02,0.02,0.02,0.02
11.35,f27c2278f5bdb77b,50.001872675591,50.0020209740149,50.0010922763857,50.0012210418118,0.00187267559097393,0.00202097401486867,0.00109227638571952,0.00122104181184568,0.02,0.02,0.02,0.02
11.355,f27c2278f5bdb77b,50.0018771802001,50.0020265360133,50.0010959199455,50.0012251738257,0.00187718020010408,0.0020265360132683,0.00109591994552716,0.00122517382570209,0.02,0.02,0.02,0.02
11.36,f27c2278f5bdb77b,50.0018816751319,50.0020320865993,50.001099555467,50.0012292970102,0.00188167513189086,0.00203208659928578,0.00109955546700036,0.00122929701020524,0.02,0.02,0.02,0.02
11.365,f27c2278f5bdb77b,50.0018861603576,50.0020376257384,50.0011031829277,50.0012334113403,0.00188616035758571,0.00203762573836741,0.00110318292770728,0.00123341134031563,0.02,0.02,0.02,0.02
11.37,f27c2278f5bdb77b,50.0018906358486,50.0020431533961,50.0011068023053,50.001237516791,0.00189063584855376,0.00204315339605898,0.00110680230526583,0.00123751679102213,0.02,0.02,0.02,0.02
11.375,f27c2278f5bdb77b,50.0018951015763,50.0020486695379,50.0011104135773,50.0012416133373,0.0018951015762525,0.00204866953794891,0.00111041357729391,0.00124161333729234,0.02,0.02,0.02,0.02
11.38,f27c2278f5bdb77b,50.0018995575123,50.0020541741297,50.0011140167214,50.0012457009541,0.00189955751226734,0.00205417412973929,0.00111401672144495,0.00124570095409382,0.02,0.02,0.02,0.02
11.385,f27c2278f5bdb77b,50.0019040036283,50.0020596671372,50.0011176117154,50.0012497796164,0.00190400362830445,0.00205966713718908,0.0011176117153866,0.00124977961639416,0.02,0.02,0.02,0.02
11.39,f27c2278f5bdb77b,50.0019084398962,50.0020651485261,50.0011211985368,50.0012538492991,0.00190843989621214,0.00206514852614958,0.0011211985367936,0.00125384929911831,0.02,0.02,0.02,0.02
11.395,f27c2278f5bdb77b,50.001912866288,50.0020706182626,50.0011247771634,50.0012579099772,0.00191286628797371,0.00207061826256449,0.00112477716335491,0.00125790997719832,0.02,0.02,0.02,0.02
11.4,f27c2278f5bdb77b,50.0019172827757,50.0020760763125,50.0011283475728,50.0012619616255,0.00191728277572167,0.00207607631246987,0.00112834757277369,0.0012619616255094,0.02,0.02,0.02,0.02
11.405,f27c2278f5bdb77b,50.0019216893317,50.002081522642,50.0011319097428,50.0012660042189,0.00192168933173065,0.00208152264198702,0.00113190974277444,0.00126600421893386,0.02,0.02,0.02,0.02
11.41,f27c2278f5bdb77b,50.0019260859284,50.0020869572173,50.0011354636511,50.0012700377323,0.00192608592841736,0.00208695721731544,0.00113546365107453,0.00127003773230427,0.02,0.02,0.02,0.02
11.415,f27c2278f5bdb77b,50.0019304725383,50.0020923800048,50.0011390092754,50.0012740621405,0.00193047253831935,0.0020923800047683,0.00113900927542687,0.00127406214045322,0.02,0.02,0.02,0.02
11.42,f27c2278f5bdb77b,50.0019348491341,50.0020977909707,50.0011425465936,50.0012780774182,0.00193484913413045,0.00209779097071561,0.00114254659359148,0.00127807741819908,0.02,0.02,0.02,0.02
11.425,f27c2278f5bdb77b,50.0019392156887,50.0021031900816,50.0011460755833,50.0012820835404,0.00193921568865107,0.00210319008161264,0.00114607558334257,0.00128208354035309,0.02,0.02,0.02,0.02
11.43,f27c2278f5bdb77b,50.0019435721748,50.002108577304,50.0011495962225,50.0012860804817,0.00194357217478824,0.00210857730400704,0.001149596222497,0.00128608048171941,0.02,0.02,0.02,0.02
11.435,f27c2278f5bdb77b,50.0019479185656,50.0021139526045,50.0011531084889,50.0012900682171,0.00194791856556265,0.00211395260450331,0.00115310848890005,0.00129006821712352,0.02,0.02,0.02,0.02
11.44,f27c2278f5bdb77b,50.0019522548341,50.0021193159498,50.0011566123604,50.0012940467214,0.00195225483405892,0.00211931594976988,0.0011566123604041,0.00129404672141931,0.02,0.02,0.02,0.02
11.445,f27c2278f5bdb77b,50.0019565809534,50.0021246673065,50.0011601078149,50.0012980159695,0.00195658095343987,0.00212466730653915,0.00116010781493969,0.00129801596947487,0.02,0.02,0.02,0.02
11.45,f27c2278f5bdb77b,50.0019608968969,50.0021300066416,50.0011635948305,50.0013019759362,0.00196089689693935,0.00213000664159324,0.00116359483045869,0.00130197593622228,0.02,0.02,0.02,0.02
11.455,f27c2278f5bdb77b,50.0019652026378,50.0021353339218,50.001167073385,50.0013059265966,0.00196520263781252,0.00213533392175691,0.0011670733849769,0.0013059265966433,0.02,0.02,0.02,0.02
11.46,f27c2278f5bdb77b,50.0019694981493,50.0021406491139,50.0011705434566,50.0013098679258,0.00196949814933589,0.00214064911389755,0.00117054345655276,0.0013098679257908,0.02,0.02,0.02,0.02
11.465,f27c2278f5bdb77b,50.0019737834048,50.0021459521849,50.0011740050233,50.0013137998988,0.00197378340480725,0.00214595218492519,0.00117400502332288,0.00131379989880287,0.02,0.02,0.02,0.02
11.47,f27c2278f5bdb77b,50.0019780583775,50.0021512431018,50.0011774580635,50.0013177224909,0.00197805837752441,0.00215124310176407,0.00117745806347358,0.00131772249088868,0.02,0.02,0.02,0.02
11.475,f27c2278f5bdb77b,50.0019823230407,50.0021565218314,50.0011809025553,50.0013216356774,0.00198232304074963,0.00215652183136683,0.00118090255528358,0.0013216356773782,0.02,0.02,0.02,0.02
11.48,f27c2278f5bdb77b,50.0019865773677,50.0021617883407,50.0011843384771,50.0013255394337,0.00198657736774521,0.00216178834071457,0.00118433847708133,0.00132553943370795,0.02,0.02,0.02,0.02
11.485,f27c2278f5bdb77b,50.0019908213317,50.0021670425968,50.0011877658073,50.0013294337354,0.00199082133171657,0.00216704259678835,0.00118776580729474,0.00132943373540684,0.02,0.02,0.02,0.02
11.49,f27c2278f5bdb77b,50.0019950549058,50.0021722845666,50.0011911845244,50.0013333185582,0.00199505490584784,0.00217228456659768,0.00119118452442279,0.001333318558153,0.02,0.02,0.02,0.02
11.495,f27c2278f5bdb77b,50.0019992780633,50.0021775142171,50.001194594607,50.0013371938777,0.00199927806325206,0.00217751421714496,0.00119459460704974,0.00133719387773112,0.02,0.02,0.02,0.02
11.5,f27c2278f5bdb77b,50.002003490777,50.0021827315155,50.0011979960338,50.0013410596701,0.002003490777021,0.00218273151547521,0.00119799603383086,0.00134105967005382,0.02,0.02,0.02,0.02
11.505,f27c2278f5bdb77b,50.0020076930202,50.0021879364286,50.0012013887835,50.0013449159112,0.00200769302018244,0.00218793642861215,0.00120138878352094,0.00134491591115449,0.02,0.02,0.02,0.02
11.51,f27c2278f5bdb77b,50.0020118847657,50.0021931289236,50.0012047728349,50.0013487625772,0.00201188476574288,0.0021931289236079,0.0012047728349458,0.00134876257719441,0.02,0.02,0.02,0.02
11.515,f27c2278f5bdb77b,50.0020160659866,50.0021983089675,50.001208148167,50.0013525996444,0.00201606598664483,0.00219830896754303,0.00120814816701653,0.00135259964444856,0.02,0.02,0.02,0.02
11.52,f27c2278f5bdb77b,50.0020202366558,50.0022034765275,50.0012115147587,50.0013564270893,0.00202023665583084,0.00220347652750519,0.00121151475870818,0.00135642708930561,0.02,0.02,0.02,0.02
11.525,f27c2278f5bdb77b,50.0020243967462,50.0022086315706,50.0012148725891,50.0013602448883,0.0020243967461937,0.00220863157060336,0.00121487258908104,0.00136024488826081,0.02,0.02,0.02,0.02
11.53,f27c2278f5bdb77b,50.0020285462307,50.002213774064,50.0012182216373,50.0013640530179,0.00202854623065463,0.00221377406398915,0.00121822163725227,0.00136405301789466,0.02,0.02,0.02,0.02
11.535,f27c2278f5bdb77b,50.0020326850821,50.0022189039748,50.0012215618824,50.0013678514549,0.00203268508212062,0.00221890397484259,0.00122156188242428,0.00136785145488005,0.02,0.02,0.02,0.02
11.54,f27c2278f5bdb77b,50.0020368132735,50.0022240212704,50.0012248933038,50.001371640176,0.00203681327352001,0.00222402127038634,0.00122489330383502,0.00137164017596803,0.02,0.02,0.02,0.02
11.545,f27c2278f5bdb77b,50.0020409307778,50.0022291259179,50.0012282158808,50.001375419158,0.00204093077783085,0.00222912591789992,0.00122821588079347,0.00137541915796646,0.02,0.02,0.02,0.02
11.55,f27c2278f5bdb77b,50.0020450375681,50.0022342178847,50.0012315295926,50.0013791883777,0.00204503756808094,0.00223421788471256,0.00123152959264416,0.00137918837773299,0.02,0.02,0.02,0.02
11.555,f27c2278f5bdb77b,50.0020491336174,50.0022392971382,50.0012348344188,50.0013829478122,0.00204913361736203,0.00223929713821747,0.00123483441877426,0.00138294781218207,0.02,0.02,0.02,0.02
11.56,f27c2278f5bdb77b,50.0020532188989,50.0022443636459,50.0012381303386,50.0013866974382,0.00205321889886534,0.00224436364588598,0.00123813033862774,0.00138669743822817,0.02,0.02,0.02,0.02
11.565,f27c2278f5bdb77b,50.0020572933859,50.0022494173753,50.0012414173316,50.0013904372328,0.00205729338587446,0.00224941737525342,0.00124141733164862,0.00139043723282128,0.02,0.02,0.02,0.02
11.57,f27c2278f5bdb77b,50.0020613570518,50.002254458294,50.0012446953773,50.0013941671729,0.00206135705179378,0.00225445829395454,0.00124469537734484,0.00139416717291851,0.02,0.02,0.02,0.02
11.575,f27c2278f5bdb77b,50.0020654098701,50.0022594863697,50.0012479644552,50.0013978872355,0.00206540987014137,0.00225948636968809,0.00124796445521014,0.00139788723545564,0.02,0.02,0.02,0.02
11.58,f27c2278f5bdb77b,50.0020694518146,50.0022645015703,50.0012512245448,50.0014015973974,0.00206945181459872,0.00226450157027358,0.00125122454479509,0.00140159739737555,0.02,0.02,0.02,0.02
11.585,f27c2278f5bdb77b,50.002073482859,50.0022695038636,50.0012544756256,50.0014052976356,0.00207348285897524,0.00226950386360869,0.00125447562564318,0.00140529763560693,0.02,0.02,0.02,0.02
11.59,f27c2278f5bdb77b,50.0020775029772,50.0022744932177,50.0012577176773,50.0014089879271,0.00207750297724374,0.00227449321769768,0.00125771767731919,0.00140898792705002,0.02,0.02,0.02,0.02
11.595,f27c2278f5bdb77b,50.0020815121435,50.0022794696006,50.0012609506794,50.0014126682486,0.00208151214351915,0.00227946960063719,0.00126095067940923,0.00141266824856956,0.02,0.02,0.02,0.02
11.6,f27c2278f5bdb77b,50.0020855103321,50.0022844329806,50.0012641746115,50.001416338577,0.00208551033208693,0.00228443298062331,0.00126417461150652,0.00141633857703738,0.02,0.02,0.02,0.02
11.605,f27c2278f5bdb77b,50.0020894975174,50.002289383326,50.0012673894532,50.0014199988893,0.00208949751739596,0.00228938332597295,0.00126738945322558,0.00141999888927558,0.02,0.02,0.02,0.02
11.61,f27c2278f5bdb77b,50.002093473674,50.0022943206051,50.0012705951842,50.0014236491621,0.00209347367403012,0.00229432060508117,0.00127059518418804,0.00142364916209914,0.02,0.02,0.02,0.02
11.615,f27c2278f5bdb77b,50.0020974387767,50.0022992447864,50.0012737917841,50.0014272893723,0.00209743877672963,0.0022992447864425,0.00127379178405107,0.00142728937230885,0.02,0.02,0.02,0.02
11.62,f27c2278f5bdb77b,50.0021013928004,50.0023041558386,50.0012769792325,50.0014309194967,0.0021013928003768,0.00230415583864385,0.00127697923247894,0.00143091949669838,0.02,0.02,0.02,0.02
11.625,f27c2278f5bdb77b,50.00210533572,50.0023090537304,50.0012801575092,50.0014345395121,0.00210533571996052,0.00230905373035739,0.00128015750917854,0.00143453951206141,0.02,0.02,0.02,0.02
