time_s,V1,V2,V3,V4,Vdot1,Vdot2,Vdot3,Vdot4,omega1,omega2,omega3,omega4,delta1,delta2,delta3,delta4,pV1,pV2,pV3,pV4,qV1,qV2,qV3,qV4,pW1,pW2,pW3,pW4,qW1,qW2,qW3,qW4
14.21,1.00000008731337,1.00000012736765,1.00000011774479,1.00000013429853,1.62784907994604e-06,9.5352549016844e-07,1.76512494991913e-06,1.37477742985746e-06,4.59284627520263e-05,5.21738986706337e-05,2.84424279424573e-05,3.26715072361167e-05,0.00731727594698294,0.0041167636164013,-0.00136769128411578,-0.00563978759386587,-0.000987957039735972,-0.000980859001456701,-0.000983615837707203,-0.000977241523989615,-0.000987957039735972,-0.000980859001456701,-0.000983615837707203,-0.000977241523989615,-0.000517257417531722,-0.000234744362906758,0.000191109822611548,0.000394523421035821,-0.000517257417531722,-0.000234744362906758,0.000191109822611548,0.000394523421035821
14.215,1.00000009325744,1.0000001296884,1.00000012451931,1.00000013879603,7.43723708180035e-07,-2.81537199823667e-08,9.38192486993029e-07,4.19512997687318e-07,4.58612596964298e-05,5.20940106379867e-05,2.83878598697138e-05,3.26117498855686e-05,0.00731750542139499,0.00411702428630582,-0.00136754920831094,-0.00563962438562661,-0.000985836478671526,-0.000979364478142596,-0.000981383790755485,-0.000975328157668475,-0.000985836478671526,-0.000979364478142596,-0.000981383790755485,-0.000975328157668475,-0.000517251458193916,-0.000234761353002258,0.000191126759553889,0.000394521909815739,-0.000517251458193916,-0.000234761353002258,0.000191126759553889,0.000394521909815739
14.22,1.00000009470895,1.00000012707786,1.00000012707947,1.00000013846699,-1.65372215061623e-07,-1.01477339841472e-06,8.29394609847296e-08,-5.51731409957888e-07,4.57938026486541e-05,5.20138078942114e-05,2.83330872265761e-05,3.25517612438434e-05,0.00731773455915658,0.00411728455598316,-0.00136740740585803,-0.0056394614767525,-0.00098460141708021,-0.000978872060629303,-0.000979974761577596,-0.000974381260421272,-0.00098460141708021,-0.000978872060629303,-0.000979974761577596,-0.000974381260421272,-0.000517245510718476,-0.000234778314604975,0.000191143678387774,0.000394520400255077,-0.000517245510718476,-0.000234778314604975,0.000191143678387774,0.000394520400255077
14.225,1.00000009160056,1.00000011957462,1.00000012533753,1.00000013329342,-1.07635753181828e-06,-1.98103306186228e-06,-7.79008765199864e-07,-1.51416068795259e-06,4.57260920906293e-05,5.19332910123701e-05,2.82781103599326e-05,3.24915416879957e-05,0.00731796335899896,0.00411754442386119,-0.00136726587777905,-0.00563929886839903,-0.00098428987013772,-0.000979400535926401,-0.000979429234726392,-0.000974430674398223,-0.00098428987013772,-0.000979400535926401,-0.000979429234726392,-0.000974430674398223,-0.000517239574818666,-0.000234795247539365,0.000191160578876284,0.000394518892031848,-0.000517239574818666,-0.000234795247539365,0.000191160578876284,0.000394518892031848
14.23,1.00000008398094,1.00000010734298,1.0000001193147,1.00000012338123,-1.96601274188439e-06,-2.90205802761589e-06,-1.62577397138126e-06,-2.44310887339634e-06,4.56581285016971e-05,5.1852460566065e-05,2.82229296196649e-05,3.24310915996386e-05,0.00731819181965577,0.00411780388837067,-0.00136712462509422,-0.00563913656171984,-0.00098491645585908,-0.000980942560450388,-0.000979765909409798,-0.000975480857472889,-0.00098491645585908,-0.000980942560450388,-0.000979765909409798,-0.000975480857472889,-0.000517233650268592,-0.000234812151654211,0.000191177460806258,0.000394517384866469,-0.000517233650268592,-0.000234812151654211,0.000191177460806258,0.000394517384866469
14.235,1.00000007201398,1.00000009066921,1.0000001091411,1.00000010895805,-2.81157129643457e-06,-3.75403937723971e-06,-2.43577990914178e-06,-3.31467088042342e-06,4.5589912358078e-05,5.17713171292e-05,2.81675453588171e-05,3.23704113653558e-05,0.00731841993986305,0.0041180629479452,-0.00136698364882205,-0.00563897455786661,-0.000986471931276061,-0.000983464748044942,-0.000980981141674227,-0.000977510670134558,-0.000986471931276061,-0.000983464748044942,-0.000980981141674227,-0.000977510670134558,-0.000517227736911916,-0.000234829026826398,0.000191194323991224,0.000394515878528551,-0.000517227736911916,-0.000234829026826398,0.000191194323991224,0.000394515878528551
14.24,1.00000005597503,1.00000006995466,1.00000009505279,1.00000009036782,-3.59130165176475e-06,-4.51484902847007e-06,-3.18830156917777e-06,-4.10631722607567e-06,4.55214441324609e-05,5.16898612757893e-05,2.81119579337181e-05,3.23095013770278e-05,0.00731864771835921,0.00411832160102127,-0.00136684294997924,-0.00563881285798911,-0.000988923334964076,-0.000986908426743461,-0.000983048951976967,-0.000980473816678955,-0.000988923334964076,-0.000986908426743461,-0.000983048951976967,-0.000980473816678955,-0.000517221834668821,-0.000234845872963993,0.000191211168273669,0.000394514372842449,-0.000517221834668821,-0.000234845872963993,0.000191211168273669,0.000394514372842449
14.245,1.00000003624436,1.00000004570594,1.00000007738623,1.00000006806249,-4.28506521258954e-06,-5.16461403262707e-06,-3.86399491588668e-06,-4.79747594861333e-06,4.54527242937255e-05,5.16080935798221e-05,2.8056167704054e-05,3.22483620320621e-05,0.00731887515388502,0.00411857984603822,-0.00136670252958072,-0.0056386514632351,-0.000992214734603416,-0.000991191047404227,-0.000985921600011309,-0.000984299931920901,-0.000992214734603416,-0.000991191047404227,-0.000985921600011309,-0.000984299931920901,-0.000517215943541054,-0.000234862690008541,0.000191227993526573,0.000394512867691441,-0.000517215943541054,-0.000234862690008541,0.000191227993526573,0.000394512867691441
14.25,1.00000001329784,1.00000001852227,1.00000005657012,1.00000004259084,-4.87483585125045e-06,-5.68623520169273e-06,-4.44539356063717e-06,-5.37006669717194e-06,4.53837533068051e-05,5.15260146151819e-05,2.80001750328882e-05,3.2186993733523e-05,0.00731910224518357,0.00411883768143829,-0.0013665623886396,-0.00563849037475038,-0.000996268562918294,-0.000996208210594588,-0.000989530714482341,-0.000988896288178798,-0.000996268562918294,-0.000996208210594588,-0.000989530714482341,-0.000988896288178798,-0.000517210063614876,-0.000234879477936527,0.000191244799654173,0.000394511363020422,-0.000517210063614876,-0.000234879477936527,0.000191244799654173,0.000394511363020422
14.255,0.999999987695223,0.999999989080482,1.00000003311483,1.00000001458481,-5.34516783608888e-06,-6.06583674923775e-06,-4.91735985046617e-06,-5.80897336048743e-06,4.53145316326954e-05,5.14436249556287e-05,2.79439802866298e-05,3.21253968901562e-05,0.00731932899100028,0.00411909510566655,-0.00136642252816718,-0.00563832959367868,-0.0010009875112839,-0.00100183626354727,-0.000993788952027218,-0.000994150082495007,-0.0010009875112839,-0.00100183626354727,-0.000993788952027218,-0.000994150082495007,-0.000517204195061867,-0.000234896236759937,0.000191261586591944,0.000394509858837047,-0.000517204195061867,-0.000234896236759937,0.000191261586591944,0.000394509858837047
14.26,0.999999960066178,0.999999958117954,1.00000000759977,0.999999984743699,-5.68359869927956e-06,-6.29313386894938e-06,-5.26747744369165e-06,-6.10244155282089e-06,4.52450597286023e-05,5.13609251748326e-05,2.78875838349467e-05,3.20635719163049e-05,0.00731955539008285,0.00411935211717097,-0.00136628294917291,-0.00563816912116169,-0.00100625692865133,-0.00100793539431073,-0.000998592139771783,-0.000999931240439861,-0.00100625692865133,-0.00100793539431073,-0.000998592139771783,-0.000999931240439861,-0.000517198338137587,-0.000234912966525999,0.000191278354305753,0.000394508355211239,-0.000517198338137587,-0.000234912966525999,0.000191278354305753,0.000394508355211239
14.265,0.999999931094517,0.9999999264139,0.999999980658932,0.99999995381647,-5.88097988132438e-06,-6.36171169188906e-06,-5.48637842365177e-06,-6.2423938642591e-06,4.5175338048241e-05,5.12779158464802e-05,2.78309860506331e-05,3.20015192317259e-05,0.00731978144118127,0.00411960871440239,-0.00136614365266439,-0.00563800895833903,-0.0010119476817371,-0.00101435316588378,-0.0010038218621458,-0.00100609568466685,-0.0010119476817371,-0.00101435316588378,-0.0010038218621458,-0.00100609568466685,-0.000517192493177984,-0.000234929667315876,0.000191295102790291,0.000394506852273176,-0.000517192493177984,-0.000234929667315876,0.000191295102790291,0.000394506852273176
14.27,0.999999901500984,0.999999894769543,0.999999952964991,0.999999922582811,-5.93172196714902e-06,-6.26920384792871e-06,-5.56799207564624e-06,-6.22464998079235e-06,4.51053670422599e-05,5.11945975444247e-05,2.77741873094252e-05,3.19392392613004e-05,0.00732000714304778,0.00411986489581448,-0.00136600463964733,-0.00563784910634819,-0.00101791938602444,-0.00102092837525036,-0.00100934841090987,-0.0010124889633112,-0.00101791938602444,-0.00102092837525036,-0.00100934841090987,-0.0010124889633112,-0.000517186660593824,-0.000234946339242643,0.000191311832066706,0.000394505350209674,-0.000517186660593824,-0.000234946339242643,0.000191311832066706,0.000394505350209674
14.275,0.999999872025029,0.999999863987635,0.999999925212365,0.99999989183329,-5.83395127148693e-06,-6.01736886062174e-06,-5.50971193166343e-06,-6.04904903588884e-06,4.50351471587918e-05,5.11109708428932e-05,2.77171879897768e-05,3.18767324346541e-05,0.00732023249443689,0.00412012065986383,-0.00136586591112559,-0.00563768956632452,-0.00102402394067366,-0.00102749515841044,-0.0010150340372941,-0.00101895016356148,-0.00102402394067366,-0.00102749515841044,-0.0010150340372941,-0.00101895016356148,-0.00051718084086313,-0.000234962982448373,0.000191328542179593,0.000394503849259138,-0.00051718084086313,-0.000234962982448373,0.000191328542179593,0.000394503849259138
14.28,0.999999843406027,0.999999834851863,0.999999898099662,0.999999862349172,-5.58957217945795e-06,-5.61206083142137e-06,-5.31247531357921e-06,-5.7194694199387e-06,4.49646788441154e-05,5.10270363167426e-05,2.76599884725966e-05,3.18139991856918e-05,0.00732045749410532,0.00412037600500987,-0.0013657274681011,-0.00563753033940121,-0.00103010927268085,-0.00103388722936389,-0.00102073641960928,-0.00102531600447376,-0.00103010927268085,-0.00103388722936389,-0.00102073641960928,-0.00102531600447376,-0.00051717503452189,-0.000234979597100489,0.00019134523319336,0.000394502349705178,-0.00051717503452189,-0.000234979597100489,0.00019134523319336,0.000394502349705178
14.285,0.999999816364441,0.999999808106664,0.999999872311946,0.999999834882381,-5.20423332828515e-06,-5.06309475964838e-06,-4.98075307190327e-06,-5.24374516397608e-06,4.48939625434086e-05,5.0942794541753e-05,2.76025891409545e-05,3.17510399520596e-05,0.00732068214081202,0.00412063092971492,-0.00136558931157389,-0.0056373714267093,-0.00103602319742256,-0.00103994214666455,-0.00102631226070105,-0.00103142500686327,-0.00103602319742256,-0.00103994214666455,-0.00102631226070105,-0.00103142500686327,-0.000517169242153222,-0.000234996183387466,0.000191361905188079,0.000394500851869045,-0.000517169242153222,-0.000234996183387466,0.000191361905188079,0.000394500851869045
14.29,0.999999791583377,0.99999978443797,0.999999848503281,0.999999810136148,-4.68719830865525e-06,-4.38400977715674e-06,-4.52244961404426e-06,-4.63348084873739e-06,4.48229987015767e-05,5.08582460949571e-05,2.75449903797657e-05,3.1687855174547e-05,0.00732090643331819,0.00412088543244417,-0.00136545144254207,-0.0056372128293776,-0.00104161729673875,-0.00104550549740289,-0.00103162092355838,-0.00103712163300546,-0.00104161729673875,-0.00104550549740289,-0.00103162092355838,-0.00103712163300546,-0.000517163464375307,-0.000235012741513971,0.000191378558254933,0.000394499356101081,-0.000517163464375307,-0.000235012741513971,0.000191378558254933,0.000394499356101081
14.295,0.99999976969103,0.999999764455381,0.999999827280001,0.999999788746825,-4.05112370768159e-06,-3.59173586428419e-06,-3.94871532649035e-06,-3.90376926847824e-06,4.47517877641338e-05,5.07733915549924e-05,2.74871925754579e-05,3.16244452964453e-05,0.00732113037038721,0.00412113951166571,-0.00136531386200183,-0.00563705454853272,-0.00104675071627899,-0.00105043489122836,-0.00103652801333178,-0.00104226029049637,-0.00104675071627899,-0.00105043489122836,-0.00103652801333178,-0.00104226029049637,-0.000517157701828358,-0.000235029271695585,0.000191395192491354,0.000394497862771395,-0.000517157701828358,-0.000235029271695585,0.000191395192491354,0.000394497862771395
14.3,0.999999751244457,0.999999748676233,0.999999809185117,0.999999771267337,-3.31174980937931e-06,-2.70617225632755e-06,-3.27367583934721e-06,-3.07281871993778e-06,4.46803301781143e-05,5.06882315024696e-05,2.7429196115632e-05,3.15608107628766e-05,0.00732135395078475,0.00412139316585053,-0.00136517657094741,-0.00563689658529906,-0.00105129378488918,-0.00105460366109707,-0.00104090881451001,-0.00104670909717079,-0.00105129378488918,-0.00105460366109707,-0.00104090881451001,-0.00104670909717079,-0.000517151955160985,-0.000235045774153228,0.000191411807995998,0.00039449637226,-0.000517151955160985,-0.000235045774153228,0.000191411807995998,0.00039449637226
14.305,0.999999736715098,0.999999737511967,0.999999794684286,0.999999758152707,-2.48751149398329e-06,-1.74968802310064e-06,-2.51408469111175e-06,-2.16149910313006e-06,4.46086263929921e-05,5.06027665203477e-05,2.73710013887246e-05,3.14969520201114e-05,0.00732157717327866,0.00412164639347252,-0.00136503957037112,-0.00563673894079878,-0.00105513136315452,-0.00105790417464722,-0.00104465149540995,-0.00105035330980791,-0.00105513136315452,-0.00105790417464722,-0.00104465149540995,-0.00105035330980791,-0.000517146225016274,-0.000235062249107421,0.000191428404863667,0.000394494884946664,-0.000517146225016274,-0.000235062249107421,0.000191428404863667,0.000394494884946664
14.31,0.999999726476429,0.99999973125717,0.999999784153678,0.999999749748036,-1.59907894030243e-06,-7.46557342554169e-07,-1.68890792120226e-06,-1.19281813495271e-06,4.45366768615831e-05,5.05169971943048e-05,2.73126087836794e-05,3.14328695148918e-05,0.0073218000366391,0.00412189919300849,-0.00136490286126332,-0.0056365816161518,-0.00105816583468394,-0.00106025066964061,-0.00104765999777034,-0.00105309832752121,-0.00105816583468394,-0.00106025066964061,-0.00104765999777034,-0.00105309832752121,-0.000517140512017963,-0.00023507869677255,0.000191444983180324,0.000394493401200725,-0.000517140512017963,-0.00023507869677255,0.000191444983180324,0.000394493401200725
14.315,0.999999720794052,0.999999730081569,0.999999777870077,0.99999974627924,-6.68839562471042e-07,2.77656285356117e-07,-8.18850878596385e-07,-1.91340809254848e-07,4.44644820409091e-05,5.04309241130953e-05,2.72540186896389e-05,3.13685636937779e-05,0.00732202253963846,0.0041221515629382,-0.00136476644461243,-0.00563642461247582,-0.00106031966248203,-0.00106158153888248,-0.00104985653683085,-0.00105487219131716,-0.00106031966248203,-0.00106158153888248,-0.00104985653683085,-0.00105487219131716,-0.000517134816757042,-0.000235095117351257,0.000191461543018312,0.000394491921371135,-0.000517134816757042,-0.000235095117351257,0.000191461543018312,0.000394491921371135
14.32,0.999999719818509,0.999999734025202,0.999999776003466,0.999999747846807,2.79665846057034e-07,1.29675127343603e-06,7.41609583616105e-08,8.17433258750613e-07,4.43920423929981e-05,5.03445478688858e-05,2.71952314956599e-05,3.1304035002533e-05,0.00732224468105146,0.00412240350174435,-0.00136463032140492,-0.00563626793088631,-0.00106153744363868,-0.00106186100384057,-0.00105118364698706,-0.00105562751388353,-0.00106153744363868,-0.00106186100384057,-0.00105118364698706,-0.00105562751388353,-0.000517129139779145,-0.000235111511029117,0.000191478084431914,0.000394490445776992,-0.000517129139779145,-0.000235111511029117,0.000191478084431914,0.000394490445776992
14.325,0.999999723580988,0.999999742996898,0.999999778612295,0.999999754422739,1.22233857079438e-06,2.28455804889288e-06,9.67534143701334e-07,1.8077188315408e-06,4.43193583856033e-05,5.02578690575585e-05,2.71362475904651e-05,3.12392838855644e-05,0.00732246645965513,0.00412265500791261,-0.00136449449262533,-0.0056361115724965,-0.0010617874079389,-0.00106108013164696,-0.00105160571929118,-0.00105534278798101,-0.0010617874079389,-0.00106108013164696,-0.00105160571929118,-0.00105534278798101,-0.000517123481573043,-0.000235127877969726,0.000191494607453365,0.000394488974698792,-0.000517123481573043,-0.000235127877969726,0.000191494607453365,0.000394488974698792
14.33,0.999999731992064,0.999999756776119,0.999999785641567,0.999999765850772,2.13513398507539e-06,3.21561089237097e-06,1.83857851248651e-06,2.75410388289287e-06,4.42464304928194e-05,5.01708882789752e-05,2.70770673622329e-05,3.11743107854335e-05,0.00732268787422884,0.00412290607993165,-0.00136435895925622,-0.00563595553841743,-0.00106106232008032,-0.00105925716683811,-0.00105110998985442,-0.0010540230375382,-0.00106106232008032,-0.00105925716683811,-0.00105110998985442,-0.0010540230375382,-0.00051711784256054,-0.000235144218310335,0.000191511112089421,0.000394487508370638,-0.00051711784256054,-0.000235144218310335,0.000191511112089421,0.000394487508370638
14.335,0.999999744843501,0.999999775018132,0.999999796923791,0.999999781849875,2.99467457760176e-06,4.06580427401407e-06,2.66508308403313e-06,3.63220144166923e-06,4.41732591955819e-05,5.0083606137195e-05,2.70176911984337e-05,3.11091161424483e-05,0.00732290892355438,0.00412315671629313,-0.00136422372227826,-0.00563579982975789,-0.00105937976015759,-0.00105643716670033,-0.00104970695196623,-0.00105169979218941,-0.00105937976015759,-0.00105643716670033,-0.00104970695196623,-0.00105169979218941,-0.000517112223088046,-0.00023516053215814,0.000191527598318565,0.000394486046973598,-0.000517112223088046,-0.00023516053215814,0.000191527598318565,0.000394486046973598
14.34,0.999999761813098,0.999999797262386,0.999999812182802,0.999999802020961,3.77884838021388e-06,4.81301677818954e-06,3.42588201472981e-06,4.41927773394394e-06,4.40998449820342e-05,4.99960232406402e-05,2.69581194857156e-05,3.10437003943489e-05,0.00732312960641594,0.00412340691549176,-0.00136408878267015,-0.00563564444762451,-0.00105678177284409,-0.00105269094687916,-0.00104743017923465,-0.00104843038330787,-0.00105678177284409,-0.00105269094687916,-0.00104743017923465,-0.00104843038330787,-0.000517106623420031,-0.000235176819587322,0.000191544066088946,0.000394484590630401,-0.000517106623420031,-0.000235176819587322,0.000191544066088946,0.000394484590630401
14.345,0.999999782472447,0.999999822943892,0.999999831040355,0.999999825856644,4.46737748800131e-06,5.43768647557719e-06,4.10139619123769e-06,5.09484045426947e-06,4.40261883477537e-05,4.99081402022033e-05,2.68983526098426e-05,3.09780639760933e-05,0.00732334992160017,0.0041236566760253,-0.00136395414140868,-0.00563548939312173,-0.00105333389172709,-0.00104811336171864,-0.00104433556200308,-0.00104429657689623,-0.00105333389172709,-0.00104811336171864,-0.00104433556200308,-0.00104429657689623,-0.000517101043734552,-0.000235193080636918,0.00019156051531708,0.000394483139401592,-0.000517101043734552,-0.000235193080636918,0.00019156051531708,0.000394483139401592
