time_s,V1,V2,V3,Vdot1,Vdot2,Vdot3,omega1,omega2,omega3,delta1,delta2,delta3,pV1,pV2,pV3,qV1,qV2,qV3,pW1,pW2,pW3,qW1,qW2,qW3
0.68,0.997854912100792,1.00209725080366,0.991143679482373,0.36355921049127,-0.310340423049613,0.16786343478775,0.000318331591196251,0.00184017500754719,-0.00032422664580213,0.0217743648821001,-0.00974407332461048,0.000311952567274463,-0.21924427824867,0.176343803558883,-0.106213095529125,-0.223196763514264,0.179637541280211,-0.108848085706187,-0.003805258235746,0.00503485346395617,-0.000279529072695207,-0.00644024841280851,0.00701109609675305,-0.00159702416122646
0.685,0.999676464472532,1.00054370654825,0.991987139461658,0.365005505283803,-0.311030821563776,0.169498582853042,0.000317222678560396,0.00182654804444209,-0.00031862484807949,0.0217759536739735,-0.00973490640869589,0.00031034539416583,-0.21751227568653,0.175349874637208,-0.1063435378373,-0.22138649650013,0.178578391981874,-0.108926351713033,-0.00383957077601788,0.00507705348919609,-0.000300006508252761,-0.00642238465175094,0.00701416389599588,-0.00159141344611929
0.69,1.00150440434468,0.998987407239936,0.992838443902994,0.366114120012263,-0.311442433289841,0.171000889210289,0.000316335972036528,0.00181266508943412,-0.000312918535552276,0.0217775374792204,-0.0097258082708103,0.000308766492980988,-0.215596288497672,0.174203971811107,-0.106380449431695,-0.21939379459926,0.177368560229096,-0.108912120166087,-0.00387335693159657,0.00511879659636829,-0.000320204950282997,-0.00640502766598844,0.00701754964716219,-0.00158604031747893
0.695,1.00333704207973,0.99742974687428,0.993696923717448,0.366884582886798,-0.31157525310331,0.172368416758218,0.000315665738991375,0.00179853382408473,-0.000307111627887776,0.0217791173944744,-0.00971678017164347,0.000307216376464919,-0.213495861543033,0.17290539305434,-0.10632317725259,-0.217218171985684,0.176007318423216,-0.10880471754769,-0.0039066261972711,0.00516008940543894,-0.000340129161996761,-0.00638816649237159,0.00702124462676431,-0.00158089930954701
0.7,1.00517268599161,0.995872119202764,0.994561900354839,0.367316539011377,-0.311429379090941,0.173599317770649,0.000315206400717574,0.0017841617744401,-0.000301207973683407,0.0217806944880933,-0.00970782333386825,0.000305695537942461,-0.211209939896479,0.1714530912386,-0.106171074652905,-0.214858543654001,0.174493594369868,-0.108603477157919,-0.00393938786367147,0.00520093839890248,-0.000359783819868806,-0.00637179036868627,0.00702524027766358,-0.00157598507237621
0.705,1.00700964281924,0.994315917287748,0.995432686245401,0.367409705598145,-0.311004983950948,0.174691831754938,0.000314952526524341,0.00176955631603627,-0.000295211351706307,0.0217822698009138,-0.00969893894290557,0.000304204451670558,-0.208736805097717,0.169845642408723,-0.105923495480653,-0.212313161660262,0.172825939544178,-0.108307733189017,-0.00397165102219413,0.00524134992552181,-0.000379173515474826,-0.00635588873055771,0.0070295282067945,-0.00157129236965661
0.71,1.00884621796934,0.992762533203353,0.996308585229884,0.367163824369783,-0.310302285217022,0.175644282967013,0.00031489882799072,0.0017547246787943,-0.000289125472117586,0.0217838443469771,-0.00969012814766478,0.000302743573184337,-0.206074004535625,0.16808121214555,-0.105579788092681,-0.209579544493504,0.171002495443783,-0.107916814731267,-0.00400342456983845,0.00528133020401124,-0.000398302757296006,-0.00634045120842441,0.00703410018295071,-0.00156681607658899
0.715,1.01068071551346,0.991213357888307,0.997188892976385,0.366578610784044,-0.309321514233002,0.17645507759337,0.000315040153394723,0.00173967395179302,-0.000282953977684981,0.0217854191142263,-0.00968139206125966,0.000301313339637109,-0.20321827282693,0.166157519766573,-0.105139289316429,-0.206654398442867,0.169020957779853,-0.107430039727053,-0.00403471721394877,0.00532088532665714,-0.00041717597249307,-0.00632546762457332,0.00703894813462555,-0.00156255117780534
0.72,1.0125114379223,0.989669781157223,0.998072897382285,0.365653699649975,-0.308062883791397,0.177122700611313,0.000315371482331738,0.00172441108790724,-0.000276700444987658,0.0217869950651766,-0.009672731761701,0.000299914170134315,-0.200165443898226,0.164071800106045,-0.104601318376776,-0.203533529668282,0.166878538247759,-0.106846708890147,-0.00406553747685713,0.00536002126287082,-0.000435797508651823,-0.00631092799022826,0.00704406414789916,-0.00155849276533739
0.725,1.01433668551803,0.988133191877225,0.998959878959705,0.364388586631912,-0.306526554335425,0.177645712339611,0.000315887920535844,0.00170894290829861,-0.000270368385616944,0.0217885731375583,-0.00966414829256637,0.000298546466061474,-0.196910352292097,0.161820762608528,-0.103965170805562,-0.20021174549549,0.164571923611355,-0.106166099607824,-0.00409589370042073,0.00539874386266811,-0.00045417163550221,-0.00629682250268272,0.00704944046436461,-0.00155463603663321
0.73,1.0161547556227,0.986604978317403,0.999849111202968,0.362782565053435,-0.304712598610711,0.178022744692698,0.000316584694918102,0.00169327610674658,-0.000263961247376834,0.0217901542449357,-0.00965564266364774,0.000297210611406115,-0.193446721995543,0.159400547463755,-0.103230112352392,-0.196682743233572,0.162097231828779,-0.105387459844412,-0.00412579405044847,0.00543705886006972,-0.000472302546612961,-0.00628314154246834,0.00705506947908462,-0.0015509762926229
0.735,1.01796394137746,0.985086528679126,1.00073986093663,0.360834657316901,-0.302620964639617,0.178252497152507,0.000317457148836581,0.00167741725380561,-0.000257482415488151,0.0217917392773005,-0.00964721585157792,0.000295906973073708,-0.189767040825125,0.156806678507401,-0.102395372916654,-0.192938984549435,0.159449964944326,-0.104510002066193,-0.00415524652101001,0.00547497187641585,-0.000490194361063901,-0.00626987567054958,0.00706094373857053,-0.00154750893583369
0.74,1.01976253020383,0.983579231815989,1.00163138864267,0.358543540142587,-0.300251436878399,0.178333732473061,0.000318500737613859,0.00166137280077448,-0.000250935213800375,0.0217933291016429,-0.00963886880043674,0.000294635901197554,-0.185862418091639,0.154034012613272,-0.101460140522491,-0.188971553122011,0.156624958471915,-0.103532897209405,-0.00418425893862037,0.00551248842358842,-0.000507851125098106,-0.00625701562553489,0.00706705593877431,-0.00154422946855537
0.745,1.02154880187379,0.98208447815281,1.00252294876559,0.355907462702059,-0.297603595405586,0.178265272134114,0.000319711024318994,0.00164514908346207,-0.000244322906015237,0.0217949245625008,-0.00963060242233776,0.00029339772944259,-0.181722422899963,0.151076685309737,-0.100423555360807,-0.184769992931865,0.153616327002988,-0.102455268715408,-0.00421283896629239,0.00554961390713291,-0.000525276813756081,-0.00624455232089375,0.00707339892308393,-0.00154113349105676
0.75,1.02332102615057,0.980603660813959,1.00341378999423,0.35292415656992,-0.294676772979381,0.17804599156138,0.000321083675832694,0.00162875232573245,-0.000237648696926334,0.0217965264824885,-0.00962241759799678,0.000292192775303035,-0.177334900008832,0.147928052369628,-0.0992847039252304,-0.180322124110912,0.150417405788028,-0.10127618665995,-0.00424099410744837,0.00558635362927155,-0.000542475332494275,-0.00623247684216828,0.00707996568031148,-0.00153821669985423
0.755,1.02507745995615,0.979138176972072,1.00430315551902,0.349590736242941,-0.291470009793408,0.177674815132351,0.000322614459216551,0.00161218864281016,-0.000230915733679186,0.0217981356628068,-0.00961431517728322,0.000291021340393789,-0.172685759671498,0.144580627151878,-0.098042613272482,-0.175613832773227,0.147020688069985,-0.0999946620069678,-0.00426873170968105,0.005622712791798,-0.000559450518790266,-0.00622078044416685,0.00708674934266235,-0.00153547488603316
0.76,1.02681634401489,0.977689429429106,1.00519028326389,0.345903588771625,-0.287982005754598,0.177150710988314,0.000324299238409886,0.00159546404432391,-0.000224127107056343,0.0217997528837351,-0.00960629597975557,0.000289883710735474,-0.167758737292385,0.141026013519632,-0.0966962454417765,-0.170628830662045,0.143417757994349,-0.0986096410215496,-0.00429605896835295,0.00565869649884247,-0.000576206143737094,-0.00620945454812609,0.00709374318367233,-0.00153290393362366
0.765,1.02853589891448,0.976258828442582,1.00607440609179,0.341858250811924,-0.284211070105705,0.176472685675081,0.00032613397128116,0.00157858443706376,-0.000217285852792362,0.0218013789051086,-0.00959836079518236,0.000288780157032973,-0.162535118058465,0.13725483422955,-0.0952444920728586,-0.165348379771672,0.139599218990555,-0.0971199998816633,-0.00432298293002109,0.00569430975949458,-0.000592745913629275,-0.00619849073882577,0.00710094061609809,-0.00153049981803161
0.77,1.03023432051678,0.974847793810699,1.00695475198292,0.337449271129355,-0.280155068219543,0.175639778637098,0.000328114707064971,0.0015615556274227,-0.000210394952923721,0.0218030144667812,-0.0095905103840501,0.000287710934947314,-0.15699342093042,0.133256654788336,-0.0936861692680954,-0.15975097632937,0.135554617620795,-0.0955245395340623,-0.00434951049567246,0.0057295574902689,-0.000609073471543165,-0.0061878807616393,0.00710833518974402,-0.00152825860452658
0.775,1.03190977464008,0.973457757230895,1.00783054418528,0.332670056268996,-0.275811365404832,0.174651056592074,0.000330237584220758,0.00154438332348899,-0.000203457337179009,0.0218046602890767,-0.00958274547805992,0.000286676285360699,-0.151109035505803,0.129019902915497,-0.0920200127508258,-0.153811987649424,0.131272363035181,-0.0938219808465731,-0.00437564842375281,0.00576444451739582,-0.000625192398914455,-0.00617761651950012,0.0071159205892063,-0.00152617644678811
0.78,1.03356039092217,0.972090164947144,1.00870100133674,0.327512696738314,-0.271176767587324,0.17350560781619,0.00033249882875542,0.001527073136749,-0.000196475884414979,0.0218063170732309,-0.00957506678061459,0.000285676434634475,-0.144853804300518,0.124531783948642,-0.0902446733800102,-0.147503234405707,0.126739642369633,-0.0920109601168028,-0.00440140333296872,0.00579897557891721,-0.00064110621711571,-0.00616769006976137,0.00712369063151169,-0.00152424958551203
0.785,1.03518425575932,0.97074648070186,1.00956533755844,0.321967770631671,-0.266247458768524,0.172202536373208,0.000334894753059503,0.00150963058335358,-0.000189453424104383,0.0218079855018258,-0.00956747496729827,0.000284711594859797,-0.138195541957061,0.119778192795989,-0.0883587130902472,-0.140792509831186,0.121942332691094,-0.0900900250063306,-0.00442678170483917,0.00583315532656241,-0.000656818389036966,-0.00615809362092268,0.00713163926362504,-0.00152247434707872
0.79,1.03677940419968,0.969428189008673,1.01042276251923,0.316024121154442,-0.261018935222654,0.170740956324668,0.000337421755315516,0.00149206108489152,-0.000182392737881794,0.02180966623922,-0.00955997068635093,0.000283781964100711,-0.131097481823963,0.114743623400494,-0.0863606013365623,-0.133643026288801,0.116864910454526,-0.0880576309797875,-0.00445178988596879,0.00586698832737578,-0.000672332320672586,-0.00614881952919405,0.00713976055979473,-0.00152084714228522
0.795,1.03834381065078,0.968136798762298,1.01127248147125,0.309668603983852,-0.255485936476722,0.169119985962715,0.000340076319547699,0.00147436996860334,-0.000175296561153916,0.0218113599319774,-0.00955255455914047,0.000282887726629341,-0.123517639347228,0.10941107715709,-0.08424871213518,-0.126012778654506,0.111490359913154,-0.0859121383400316,-0.00447643409000965,0.00590047906506136,-0.000687651362717647,-0.00613986029486132,0.00714804871870011,-0.00151936446514348
0.8,1.03987537823879,0.966873847201238,1.01211369525677,0.302885799843392,-0.24964237323663,0.167338742112139,0.000342855016395365,0.00145656246695534,-0.00016816758478118,0.0218130672092983,-0.00954522718063518,0.000282029053152863,-0.115408080923277,0.10376197235045,-0.0820213218049217,-0.117853813161986,0.105800082549374,-0.083651809964061,-0.00450072039927279,0.00593363194100373,-0.000702778812177304,-0.00613120855841212,0.00715649806035822,-0.00151802289174697
0.805,1.04137192663309,0.965640904237848,1.01294560028688,0.295657687091294,-0.243481252584029,0.165396334553969,0.000345754504707252,0.00143864371647861,-0.000161008456837663,0.0218147886834555,-0.00953798911988021,0.000281206101031866,-0.106714086539447,0.0977760574939226,-0.0796766075291141,-0.109111390035093,0.099773810406961,-0.0812748098595448,-0.00452465476594326,0.00596645127491623,-0.000717717913992633,-0.00612285709637403,0.0071651030227393,-0.00151681907920802
0.81,1.04283117812189,0.964439577168176,1.01376738849267,0.287963268575053,-0.236994600986493,0.163291860629516,0.000348771534072413,0.00142061875575879,-0.000153821784456562,0.0218165249502419,-0.00953084092048188,0.000280419014489709,-0.097373195089969,0.0914313324965578,-0.0772126468751379,-0.099723028795915,0.0933895272515128,-0.0787792026791019,-0.00454824301284393,0.00599894130505824,-0.000732471862686588,-0.00611479881680796,0.00717385815803126,-0.0015157497646686
0.815,1.04425074169495,0.963271515770545,1.01457824725006,0.27977814656091,-0.230173385952755,0.161024400091238,0.000351902948424536,0.00140249252244101,-0.000146610135768555,0.0218182765894323,-0.00952378310110447,0.000279667924812418,-0.0873141233704055,0.0847039829175304,-0.0746274184282092,-0.0896174272514653,0.0866234028184136,-0.0761629543489157,-0.00457149083368368,0.00603110618795224,-0.000747043804033691,-0.00610702675439026,0.00718275812848217,-0.00151481176438698
0.82,1.04562809485782,0.962138417796823,1.01537735927961,0.271074039339533,-0.22300743754346,0.158593010275266,0.000355145690881473,0.001384269849088,-0.000139376041940336,0.0218200441652671,-0.00951681615598474,0.000278952950538648,-0.0764555544721667,0.0775683342451198,-0.0719188037178762,-0.0787132498806038,0.0794497470854841,-0.0734239339901676,-0.0045944037927134,0.00606294999751809,-0.0007614368367571,-0.00609953406500487,0.0071917977017367,-0.00151400197290284
0.825,1.04696056287034,0.961042034853076,1.01616390252323,0.261818233348647,-0.215485371437971,0.155996721680034,0.000358496810010599,0.00136595545769993,-0.000132121999320399,0.0218218282269627,-0.00950994055547048,0.000278274197639184,-0.0647048002474337,0.0699968352237542,-0.0690845906402683,-0.0669177902915145,0.0718409935938217,-0.0705599173363222,-0.0046169873237,0.00609447672352677,-0.000775654014256547,-0.00609231401975397,0.00720097174556724,-0.00151331736228353
0.83,1.04824529507346,0.959984178656301,1.01693704999991,0.251972965676778,-0.207594515884138,0.153234534046246,0.000361953467743329,0.0013475539526699,-0.000124850471698625,0.0218236293092581,-0.00950315674659016,0.000277631759685429,-0.0519563581727014,0.0619600818083344,-0.0661224786065474,-0.0541255280779506,0.0637677233960421,-0.0675685918767135,-0.00463924672811323,0.00612569026925825,-0.000789698346370464,-0.0060853599982794,0.00721027522188288,-0.00151275498145355
0.835,1.04947923794795,0.958966727640395,1.01769596964345,0.24149473414417,-0.199320845648349,0.150305413045567,0.000365512949198585,0.00132906981191059,-0.00011756389268541,0.0218254479330055,-0.00949646515366241,0.000277025718006303,-0.0380904090162596,0.0534268963990481,-0.0630300856784587,-0.0402166264795618,0.0551987442851333,-0.0644475639873269,-0.00466118717240233,0.00615659444822834,-0.000803572801175209,-0.00607866548127053,0.00721970317987948,-0.00151231195560931
0.84,1.05065910454465,0.957991633866565,1.01843982412526,0.230333536599124,-0.190648927066613,0.14720828769903,0.000369172674714212,0.00131050737584581,-0.000110264668214744,0.0218272846058153,-0.0094898661789549,0.000276456141832936,-0.0229713436354543,0.0443644806225853,-0.0598049579854516,-0.0250554591721448,0.0461012435698275,-0.0611943683432453,-0.00468281368422111,0.00618719297982732,-0.000817280306823755,-0.00607222404201484,0.00722925074817262,-0.00151198548572062
0.845,1.05178133995148,0.957060930169961,1.01916777066646,0.21843204881858,-0.181561879501152,0.14394204866125,0.000372930214425344,0.00129187083391722,-0.000102955179173722,0.0218291398227671,-0.0094833602034045,0.000275923088430524,-0.0064464726714674,0.0347386640434617,-0.0564445817544871,-0.00848931995554946,0.0364410367801968,-0.0578064799438752,-0.00470413114744002,0.00621748948369065,-0.000830823753425365,-0.00606602933682812,0.00723891312573173,-0.00151177284811942
0.85,1.0528420825392,0.956176737444272,1.01987896084385,0.205724763200873,-0.172041359951712,0.140505547523318,0.000376783305766567,0.00127316420821479,-9.56377841583724e-05,0.0218310140672018,-0.0094769475874117,0.000275426603216736,0.011654827756024,0.0245142756886795,-0.0529463983231185,0.00965243155839841,0.0261829391867008,-0.0542813291215355,-0.00472514429576478,0.00624748747259876,-0.000844205994966676,-0.00606007509418188,0.00724868557141159,-0.00151167139417523
0.855,1.05383712088571,0.955341271928213,1.02057254039527,0.192137130751392,-0.162067579266399,0.136897597305448,0.000380729874298734,0.00125439133381029,-8.8314822351509e-05,0.0218329078116083,-0.00947062867172521,0.000274966719866011,0.0315211352760735,0.013655669865313,-0.0493078225477248,0.0295583891797264,0.0152912916122689,-0.0506163199452896,-0.00474585770476651,0.00627719034368529,-0.000857429851272854,-0.00605435510233129,0.00725856339185887,-0.00151167855005524
0.86,1.05476184656331,0.954556852310748,1.02124764903083,0.177584779857106,-0.151619360314653,0.133116974330761,0.000384768058277519,0.0012355558353523,-8.09886165144582e-05,0.0218348215186239,-0.00946440377843384,0.000274543460399196,0.0533575596307278,0.00212744200328996,-0.0455262650616726,0.0514336785110504,0.00373067626968786,-0.0468088524747909,-0.00476627578211774,0.00630660136771899,-0.000870498110005852,-0.00604886319523608,0.00726854192755774,-0.00151179181656502
0.865,1.0556112034483,0.953825906415044,1.02190342025737,0.161972931049243,-0.140674250580922,0.12916242169255,0.000388896237346131,0.00121666109950872,-7.36614760771041e-05,0.0218367556421677,-0.0094582732120857,0.000274156835257967,0.0773819982336367,-0.0101046266976088,-0.0415991588787586,0.075496212512529,-0.00853313859668561,-0.0428563493594971,-0.00478640275583707,0.00633572367623112,-0.000883413528693744,-0.00604359323657561,0.00727861653678502,-0.00151200876906301
0.87,1.0563796349605,0.95315097715346,1.02253898122474,0.145196191200958,-0.12920870377101,0.125032654549965,0.000393113065648988,0.00119771024292272,-6.63357003028628e-05,0.0218387106287288,-0.00945223726095632,0.000273806843363599,0.103817848027996,-0.0230723563209353,-0.0375239908738944,0.101969403366025,-0.0215319857692931,-0.0387562873152082,-0.00480624266037548,0.00636456024629029,-0.000896178836781935,-0.00603853910168929,0.00728878257727564,-0.00151232705743884
0.875,1.05706103176113,0.952534727367834,1.02315345260366,0.127138995563568,-0.117198346980863,0.120726367509949,0.000397417509486454,0.00117870607551904,-5.90135814953692e-05,0.0218406869188304,-0.00944629619848854,0.000273493472159785,0.132881598235241,-0.0368036508035445,-0.0332983386998901,0.131069755229897,-0.035293781632424,-0.0345062340367865,-0.00482579932044531,0.00639311388279895,-0.000908796737693043,-0.00603369465734174,0.00729903538547127,-0.00151274440614125
0.88,1.0576486840303,0.951979943082717,1.02374594850628,0.107677068396483,-0.104618351424554,0.11624224437555,0.000401808889309626,0.0011596510593144,-5.16974082008927e-05,0.0218426849486947,-0.00944045028492733,0.000273216697639422,0.164763485939408,-0.0513206494362631,-0.028919913708823,0.162987519829329,-0.049840677677864,-0.0301038911155423,-0.00484507633262071,0.00642138719832388,-0.000921269910877215,-0.00602905373934,0.00730937025336335,-0.00151325861423686
0.885,1.05813524456436,0.951489534607585,1.02431557646203,0.0866803769623405,-0.0914439251505581,0.111578970561074,0.000406286925346588,0.00114054726339242,-4.43894683458061e-05,0.0218447051521257,-0.00943469976917047,0.00027297648435551,0.199599525058161,-0.0666375393018316,-0.0243866104293901,0.197858725433224,-0.0651868729477174,-0.0255471435126815,-0.00486407704494592,0.00644938259069978,-0.000933601013828985,-0.00602461012823734,0.00731978240316835,-0.0015138675554747
0.89,1.05851271150356,0.951066534834132,1.02486143746284,0.0640181216969802,-0.0776509449254896,0.106735248490787,0.000410851785400017,0.00112139631645819,-3.70920522312279e-05,0.0218467479626274,-0.00942904489085131,0.000272772785416684,0.237434150995343,-0.0827580512834966,-0.0196965630945037,0.235727821512487,-0.081336110047783,-0.0208341160830745,-0.0048828045350991,0.0064771022189879,-0.000945792684040268,-0.00602035752366995,0.00733026696041604,-0.00151456917832569
0.895,1.05877244218505,0.950714093997111,1.02538262609355,0.0395662681052629,-0.0632167406908533,0.101709816307098,0.000415504132332761,0.00110219935942105,-2.98074552877004e-05,0.0218488138157612,-0.00942348588265982,0.000272605542468334,0.278175011522253,-0.0996727076732481,-0.0148482096002178,0.276502469626933,-0.0982789227604815,-0.0159632375304311,-0.00490126158808964,0.00650454797884704,-0.000957847540852165,-0.00601628951830292,0.007340818926507,-0.00151536150595881
0.9,1.05890521164495,0.950435470116545,1.02587823076473,0.0132178831134673,-0.0481210387565215,0.0965014702125769,0.000420245167495133,0.00108295700173311,-2.25379804721402e-05,0.0218509031517325,-0.00941802297289329,0.000272474685660788,0.321545476483838,-0.117355950908113,-0.00984036308968883,0.319906053136995,-0.115989764785744,-0.0109333119875838,-0.0049194506750056,0.00653172147897154,-0.000969768187161073,-0.00601239957290064,0.00735143315239282,-0.00151624263610859
0.905,1.05890132937654,0.950234014335403,1.02634733406705,-0.0151040108563478,-0.0323470582992054,0.0911090907531383,0.000425076664992677,0.00106366928658742,-1.52859401685294e-05,0.0218530164181737,-0.00941265638820555,0.000272380133606691,0.367045846013805,-0.13576335859319,-0.0046722910765002,0.365438885424242,-0.134424224768554,-0.00574359813620897,-0.00493737393491827,0.00655862402090591,-0.000981557210927901,-0.00600868099462707,0.00736210431568751,-0.0015172107407823
0.91,1.05875082444102,0.950113150433066,1.02678901326734,-0.0454322297493401,-0.0158827392709742,0.0855316733119854,0.000430000990558898,0.00104433567123431,-8.05365743480589e-06,0.021855154073063,-0.00940738635649514,0.000272321793330442,0.413939007931411,-0.154829231769563,0.000656198362306982,0.412363867293465,-0.153516614571275,-0.000393895396323718,-0.00495503316256765,0.00658525658511914,-0.000993217186433444,-0.00600512692119837,0.00737282690409219,-0.00151826406574881
0.915,1.0584437006027,0.950076347955225,1.02720234096827,-0.0777420717979454,0.00127794117054185,0.0797683630201253,0.000435021098363201,0.00102495502911886,-8.43466423716901e-07,0.0218573165876852,-0.00940221310984016,0.000272299560213397,0.461276609921419,-0.174464914755096,0.00614466428161626,0.459732659157832,-0.173178289118774,0.00511536377255874,-0.00497242980469897,0.00661161982649276,-0.00100475067521914,-0.00600173031375651,0.00738359520828592,-0.00151940092974792
0.92,1.05797025001654,0.950127088674175,1.02758638595373,-0.111941772746239,0.0191336303670444,0.073818494195296,0.000440140499888175,0.0010055256797269,6.34228820166823e-06,0.0218595044495085,-0.00939713688735514,0.000272313317939391,0.50797377622416,-0.194558240230507,0.0117919359807283,0.506460397734042,-0.193297091488742,0.0107830169873162,-0.00498956496767121,0.00663771408209272,-0.0010161602266512,-0.00599848396108338,0.00739440332715185,-0.00152061972335728
0.925,1.05732139895416,0.950268826485493,1.02794021424282,-0.147869644353203,0.0376743296434382,0.0676816342954559,0.000445363201402302,0.000986045449593525,1.35012530330189e-05,0.0218617181648282,-0.00939215793782163,0.00027236293844608,0.552923976029285,-0.214974463148345,0.0175960136626786,0.55144056444106,-0.213738286824824,0.016607072603862,-0.00500643943805697,0.00666353939308248,-0.0010274483780481,-0.00599538049687357,0.00740524518719493,-0.0015219189074564
0.93,1.05648904737849,0.950504941341671,1.02826289037453,-0.185299501117084,0.0568802982854058,0.0613576322184126,0.000450693610390159,0.000966511764023906,2.06310690191614e-05,0.0218639582610192,-0.00938727652193569,0.000272448281888383,0.595127733531935,-0.235558930311844,0.0235539693219681,0.59367369546119,-0.234347231919556,0.0225846106081375,-0.0050230537164409,0.00668909554093909,-0.00103861765431768,-0.00599241243027151,0.00741611457631205,-0.00152329701123299
0.935,1.05546636129322,0.950838688376609,1.02855347894415,-0.223953842281847,0.0767212442913424,0.054846670603811,0.000456136415804062,0.000946921764496116,2.77293760276688e-05,0.0218662252882514,-0.00938249291402962,0.000272569196621042,0.633800507076267,-0.256141530468461,0.0296618509528259,0.632375260888385,-0.254953825311892,0.0287116868275708,-0.00503940806279801,0.00671438209609263,-0.00104967056706,-0.00598957218805312,0.00742700519003397,-0.00152475262968755
0.94,1.05424798492585,0.95127314391786,1.02881104641006,-0.263522168580998,0.0971559039765131,0.0481493216107932,0.000461696450972886,0.000927272442684776,3.47938189346445e-05,0.0218685198205601,-0.00937780740316065,0.000272725519207799,0.668432747747969,-0.276542713462692,0.0359145933597712,0.667035723325471,-0.275378526443944,0.0349832437447724,-0.00505550255017148,0.00673939847525882,-0.00106060961310753,-0.00598685216517021,0.00743791068650787,-0.0015262844206069
0.945,1.05283015614689,0.951811150532923,1.02903466318676,-0.303680740275901,0.118132085393866,0.0412666054693423,0.000467378550273433,0.000907560779759674,4.18220552457334e-05,0.0218708424562091,-0.00937322029351153,0.000272917074464865,0.698794430986797,-0.296580610480208,0.0423059387851488,0.697425069501288,-0.29543947590895,0.0413930311281423,-0.00507133712235293,0.00676414400261474,-0.00107143727249297,-0.00598424477935945,0.00744882474536963,-0.00152789110099623
0.95,1.05121072680048,0.952455263532191,1.02922340603579,-0.34411037303228,0.13958720919526,0.0342000509511214,0.000473187410776489,0.000887783879549003,4.88117641742946e-05,0.0218731938173461,-0.00936873190410534,0.000273143675546178,0.724895447952992,-0.316078590468211,0.0488283702591762,0.723553201641618,-0.314960051875399,0.0479335393849268,-0.0050869116511018,0.00678861796980984,-0.00108215600585795,-0.00598174252535117,0.00745974112549686,-0.00152957144298263
0.955,1.04938910376789,0.953207701397647,1.02937636076179,-0.384510116111256,0.161449331215658,0.0269517567869719,0.000479127468239346,0.0008679390860887,5.57606570236289e-05,0.0218755745489988,-0.00936434256789027,0.000273405124077396,0.746922835025872,-0.334872498228912,0.0554730600966075,0.745607166972213,-0.333776108184196,0.0545959480608344,-0.00510222598906145,0.00681281969053354,-0.00109276825134058,-0.0059793380248346,0.00747065371736341,-0.00153132426922716
0.96,1.04736613364445,0.954070302403225,1.02949262521583,-0.424606122538421,0.183638582024591,0.0195244529777329,0.0004852027938361,0.000848024079178753,6.26664886464353e-05,0.0218779853175002,-0.0093600526302896,0.000273701210344608,0.765174734397465,-0.352816859982794,0.0622298354099874,0.763885118316756,-0.351742179915536,0.0613700913561812,-0.00511728001563301,0.00683674854663223,-0.00110327642100439,-0.00597702406943923,0.0074815565869869,-0.00153314844790751
0.965,1.04514395436405,0.955044489263094,1.0295713126028,-0.464156134273316,0.206068918412154,0.0119215609001084,0.000491417014785023,0.000828036944919726,6.95270696942662e-05,0.0218804268084573,-0.00935586244733597,0.000274031713542432,0.780003939448224,-0.369789503628074,0.0690871619869735,0.778739859476838,-0.368736103651919,0.0682444420060492,-0.00513207367430599,0.00686040402418694,-0.00111368289689299,-0.00597479365523023,0.00749244400988012,-0.00153504288735511
0.969615716435753,1.04291854223255,0.956043710691307,1.02960984537807,-0.499999999414055,0.226911292768877,0.00475073200032323,0.00049727963852819,0.000809520658392981,7.58183658515184e-05,0.0218827085331738,-0.00935208317226322,0.000274367166042093,0.790971740871714,-0.38451151755063,0.0754955845264109,0.789730785310806,-0.38347738791654,0.074668280819139,-0.00514549924994016,0.00688199841550248,-0.00112320132620765,-0.00597280295721212,0.00750247619595645,-0.00153685317984363
0.969615716435753,1.04291854223255,0.956043710691307,1.02960984537807,-0.499999999414057,0.226911292768878,0.00475073200032271,0.00049727963852819,0.00080952065839298,7.58183658515189e-05,0.0218827085331738,-0.00935208317226322,0.000274367166042093,0.790971740871715,-0.384511517550631,0.0754955845264114,0.789730785310807,-0.383477387916541,0.0746682808191395,-0.00514549924994016,0.00688199841550248,-0.00112320132620765,-0.00597280295721212,0.00750247619595645,-0.00153685317984363
