time_s,manifest_id,voltage_V_DG1,voltage_V_DG2,voltage_V_DG3,voltage_V_DG4,voltage_error_V_DG1,voltage_error_V_DG2,voltage_error_V_DG3,voltage_error_V_DG4,ppc_boundary_V_DG1,ppc_boundary_V_DG2,ppc_boundary_V_DG3,ppc_boundary_V_DG4
11.1,f27c2278f5bdb77b,310.000062131477,310.000049999896,310.00003688711,310.000042069513,6.21314774207349e-05,4.9999896305053e-05,3.68871096156909e-05,4.20695129719206e-05,9.3,9.3,9.3,9.3
11.105,f27c2278f5bdb77b,310.000059950628,310.000047749484,310.000034684412,310.000039849146,5.99506282696893e-05,4.77494839401515e-05,3.46844124123891e-05,3.98491462192396e-05,9.3,9.3,9.3,9.3
11.11,f27c2278f5bdb77b,310.000057536615,310.000045257904,310.00003225625,310.000037386753,5.75366150883383e-05,4.52579043326296e-05,3.22562503924928e-05,3.73867526946015e-05,9.3,9.3,9.3,9.3
11.115,f27c2278f5bdb77b,310.000054950546,310.000042588131,310.000029663984,310.00003474449,5.49505455751387e-05,4.25881308387943e-05,2.96639835255519e-05,3.47444903923133e-05,9.3,9.3,9.3,9.3
11.12,f27c2278f5bdb77b,310.000052258135,310.000039807927,310.000026973379,310.000031989344,5.22581354971408e-05,3.98079265551132e-05,2.69733786240067e-05,3.19893439382213e-05,9.3,9.3,9.3,9.3
11.125,f27c2278f5bdb77b,310.000049528048,310.000036988132,310.000024252946,310.000029191433,4.95280479526627e-05,3.69881317396903e-05,2.4252945763692e-05,2.9191432645348e-05,9.3,9.3,9.3,9.3
11.13,f27c2278f5bdb77b,310.000046830151,310.000034200866,310.000021572199,310.000026422231,4.68301511773461e-05,3.4200865911771e-05,2.15721989320627e-05,2.64222314285689e-05,9.3,9.3,9.3,9.3
11.135,f27c2278f5bdb77b,310.000044233739,310.00003151769,310.000018999884,310.000023752751,4.42337388903979e-05,3.15176901040104e-05,1.89998843893591e-05,2.37527509625579e-05,9.3,9.3,9.3,9.3
11.14,f27c2278f5bdb77b,310.000041805758,310.000029007776,310.000016602222,310.000021251722,4.18057584283815e-05,2.90077759927954e-05,1.66022222742868e-05,2.12517217050845e-05,9.3,9.3,9.3,9.3
11.145,f27c2278f5bdb77b,310.000039609093,310.00002673613,310.000014441207,310.00001898383,3.96090931076287e-05,2.67361295982482e-05,1.44412065310462e-05,1.898382993204e-05,9.3,9.3,9.3,9.3
11.15,f27c2278f5bdb77b,310.00003770094,310.000024761913,310.000012573006,310.000017008049,3.77009401972828e-05,2.47619128117549e-05,1.25730057902729e-05,1.70080494399372e-05,9.3,9.3,9.3,9.3
11.155,f27c2278f5bdb77b,310.00003613133,310.000023136909,310.000011046508,310.000015376114,3.6131329750333e-05,2.31369093626199e-05,1.10465083480449e-05,1.53761135948116e-05,9.3,9.3,9.3,9.3
11.16,f27c2278f5bdb77b,310.000034941819,310.000021904172,310.000009902047,310.000014131165,3.49418194218742e-05,2.19041723426017e-05,9.9020465427202e-06,1.41311649031195e-05,9.3,9.3,9.3,9.3
11.165,f27c2278f5bdb77b,310.000034164402,310.000021096889,310.000009170336,310.00001330662,3.4164401711223e-05,2.10968894407415e-05,9.17033628411446e-06,1.3306620246567e-05,9.3,9.3,9.3,9.3
11.17,f27c2278f5bdb77b,310.000033820651,310.000020737496,310.000008871657,310.000012925279,3.38206506285132e-05,2.07374957881257e-05,8.87165697349701e-06,1.29252791793988e-05,9.3,9.3,9.3,9.3
11.175,f27c2278f5bdb77b,310.000033921132,310.000020837058,310.000009015296,310.0000129987,3.39211320579125e-05,2.08370584005024e-05,9.01529557495451e-06,1.29987004697796e-05,9.3,9.3,9.3,9.3
11.18,f27c2278f5bdb77b,310.000034465092,310.000021394949,310.00000959927,310.000013526863,3.44650918577827e-05,2.1394948703346e-05,9.59927007215811e-06,1.35268626877405e-05,9.3,9.3,9.3,9.3
11.185,f27c2278f5bdb77b,310.000035440433,310.000022398812,310.000010610338,310.00001449812,3.54404327822522e-05,2.23988116658802e-05,1.06103380517197e-05,1.44981196967819e-05,9.3,9.3,9.3,9.3
11.19,f27c2278f5bdb77b,310.00003682398,310.000023824836,310.000012024294,310.000015889453,3.6823980394729e-05,2.38248359778481e-05,1.20242944490201e-05,1.58894530386533e-05,9.3,9.3,9.3,9.3
11.195,f27c2278f5bdb77b,310.000038582033,310.000025638316,310.000013806549,310.000017667015,3.85820334827258e-05,2.56383161740814e-05,1.38065494184048e-05,1.76670151859071e-05,9.3,9.3,9.3,9.3
11.2,f27c2278f5bdb77b,310.000040671184,310.000027794497,310.000015912974,310.000019786952,4.06711844220808e-05,2.77944972140176e-05,1.59129739358832e-05,1.97869521230132e-05,9.3,9.3,9.3,9.3
11.205,f27c2278f5bdb77b,310.000043039391,310.000030239678,310.000018290992,310.000022196484,4.3039391300681e-05,3.02396780966774e-05,1.82909918180485e-05,2.21964841102817e-05,9.3,9.3,9.3,9.3
11.21,f27c2278f5bdb77b,310.000045627274,310.000032912548,310.000020880892,310.000024835219,4.56272742894726e-05,3.29125484768156e-05,2.08808915544978e-05,2.48352193921164e-05,9.3,9.3,9.3,9.3
11.215,f27c2278f5bdb77b,310.000048369604,310.000035745725,310.000023617325,310.000027636667,4.83696041442272e-05,3.57457254835936e-05,2.36173250982574e-05,2.76366665730166e-05,9.3,9.3,9.3,9.3
11.22,f27c2278f5bdb77b,310.000051196946,310.000038667451,310.000026430956,310.00003052991,5.11969457193118e-05,3.86674514061269e-05,2.64309561543996e-05,3.0529909508914e-05,9.3,9.3,9.3,9.3
11.225,f27c2278f5bdb77b,310.000054037415,310.00004160341,310.000029250216,310.000033441401,5.40374153956691e-05,4.16034100112483e-05,2.92502160164076e-05,3.34414012286288e-05,9.3,9.3,9.3,9.3
11.23,f27c2278f5bdb77b,310.000056818507,310.000044478615,310.000032003123,310.000036296832,5.68185071756488e-05,4.4478615279786e-05,3.20031233513873e-05,3.62968320928303e-05,9.3,9.3,9.3,9.3
11.235,f27c2278f5bdb77b,310.000059468942,310.000047219325,310.00003461912,310.000039023025,5.94689416288929e-05,4.72193253244768e-05,3.46191204130264e-05,3.90230249536216e-05,9.3,9.3,9.3,9.3
11.24,f27c2278f5bdb77b,310.000061920491,310.000049754931,310.00003703088,310.000041549809,6.19204911913585e-05,4.97549312967749e-05,3.70308804349406e-05,4.15498085999388e-05,9.3,9.3,9.3,9.3
11.245,f27c2278f5bdb77b,310.000064109733,310.000052019774,310.000039176038,310.000043811822,6.41097330458251e-05,5.20197738751449e-05,3.91760380580308e-05,4.38118220813521e-05,9.3,9.3,9.3,9.3
11.25,f27c2278f5bdb77b,310.000065979688,310.000053954841,310.000040998801,310.000045750202,6.59796875766006e-05,5.39548412916702e-05,4.0998800500347e-05,4.5750202389172e-05,9.3,9.3,9.3,9.3
11.255,f27c2278f5bdb77b,310.000067481297,310.000055509303,310.000042451396,310.000047314114,6.74812969236882e-05,5.5509303024337e-05,4.2451395813714e-05,4.73141137717903e-05,9.3,9.3,9.3,9.3
11.26,f27c2278f5bdb77b,310.000068574708,310.000056641842,310.000043495322,310.000048462077,6.85747079955945e-05,5.66418415246517e-05,4.34953221315482e-05,4.84620771885602e-05,9.3,9.3,9.3,9.3
11.265,f27c2278f5bdb77b,310.000069230324,310.000057321745,310.000044102365,310.000049163067,6.92303243567949e-05,5.73217449755248e-05,4.41023645407768e-05,4.91630665919729e-05,9.3,9.3,9.3,9.3
11.27,f27c2278f5bdb77b,310.000069429601,310.000057529735,310.000044255353,310.000049397342,6.94296009555728e-05,5.75297350451365e-05,4.42553530319856e-05,4.93973417405869e-05,9.3,9.3,9.3,9.3
11.275,f27c2278f5bdb77b,310.000069165559,310.000057258504,310.000043948641,310.000049156997,6.9165559295925e-05,5.72585040572449e-05,4.39486410641621e-05,4.91569970790806e-05,9.3,9.3,9.3,9.3
11.28,f27c2278f5bdb77b,310.000068443009,310.000056512949,310.000043188292,310.000048446209,6.84430090132082e-05,5.65129494134453e-05,4.31882916700488e-05,4.84462091208115e-05,9.3,9.3,9.3,9.3
11.285,f27c2278f5bdb77b,310.00006727847,310.000055310097,310.000041991965,310.000047281178,6.72784696007511e-05,5.53100967408682e-05,4.19919653609213e-05,4.72811775011905e-05,9.3,9.3,9.3,9.3
11.29,f27c2278f5bdb77b,310.000065699793,310.000053678713,310.000040388511,310.000045689758,6.56997928558667e-05,5.36787125042792e-05,4.03885113087199e-05,4.56897577691961e-05,9.3,9.3,9.3,9.3
11.295,f27c2278f5bdb77b,310.000063745494,310.000051658616,310.000038417271,310.000043710796,6.37454942307158e-05,5.16586160301813e-05,3.84172712983855e-05,4.3710795523566e-05,9.3,9.3,9.3,9.3
11.3,f27c2278f5bdb77b,310.000061463809,310.000049299705,310.000036127113,310.000041393177,6.14638094589282e-05,4.9299705381145e-05,3.61271133328955e-05,4.13931772982323e-05,9.3,9.3,9.3,9.3
11.305,f27c2278f5bdb77b,310.0000589115,310.000046660722,310.000033575219,310.000038794621,5.89114997069373e-05,4.6660721977787e-05,3.35752187652361e-05,3.8794620650151e-05,9.3,9.3,9.3,9.3
11.31,f27c2278f5bdb77b,310.000056152434,310.000043807785,310.000030825652,310.000035980235,5.61524344107056e-05,4.38077848912144e-05,3.08256517769223e-05,3.5980234656563e-05,9.3,9.3,9.3,9.3
11.315,f27c2278f5bdb77b,310.000053255987,310.00004081273,310.000027947749,310.000033020886,5.32559868702265e-05,4.08127302193861e-05,2.79477489470992e-05,3.30208858372316e-05,9.3,9.3,9.3,9.3
11.32,f27c2278f5bdb77b,310.000050295284,310.000037751298,310.000025014368,310.00002999141,5.02952838701276e-05,3.77512980662686e-05,2.50143683047099e-05,2.9991410144703e-05,9.3,9.3,9.3,9.3
11.325,f27c2278f5bdb77b,310.000047345352,310.000034701213,310.000022100041,310.000026968717,4.73453524136858e-05,3.47012125416768e-05,2.21000408942018e-05,2.69687172931299e-05,9.3,9.3,9.3,9.3
11.33,f27c2278f5bdb77b,310.000044481211,310.000031740203,310.000019279074,310.000024029834,4.44812114324122e-05,3.17402032123937e-05,1.92790743085425e-05,2.40298343214818e-05,9.3,9.3,9.3,9.3
11.335,f27c2278f5bdb77b,310.000041775956,310.000028944019,310.000016623655,310.000021249939,4.17759555944031e-05,2.89440191068024e-05,1.6623654516934e-05,2.12499385838782e-05,9.3,9.3,9.3,9.3
11.34,f27c2278f5bdb77b,310.000039298882,310.000026384485,310.000014201995,310.00001870043,3.92988824273743e-05,2.63844848973349e-05,1.42019948725647e-05,1.8700429961882e-05,9.3,9.3,9.3,9.3
11.345,f27c2278f5bdb77b,310.000037113708,310.00002412765,310.00001207658,310.000016447093,3.71137079469008e-05,2.41276500219101e-05,1.20765795941224e-05,1.64470931167671e-05,9.3,9.3,9.3,9.3
11.35,f27c2278f5bdb77b,310.000035276919,310.000022232078,310.000010302548,310.000014548395,3.52769190499203e-05,2.2232077640183e-05,1.03025478210839e-05,1.45483946880631e-05,9.3,9.3,9.3,9.3
11.355,f27c2278f5bdb77b,310.000033836304,310.000020747319,310.000008926259,310.000013053961,3.38363038281386e-05,2.07473187856522e-05,8.92625917003897e-06,1.30539611404856e-05,9.3,9.3,9.3,9.3
11.36,f27c2278f5bdb77b,310.000032829698,310.00001971261,310.000007984078,310.000012003277,3.28296983411747e-05,1.97126101397771e-05,7.9840777402751e-06,1.20032773338608e-05,9.3,9.3,9.3,9.3
11.365,f27c2278f5bdb77b,310.000032283984,310.00001915583,310.000007501407,310.000011424638,3.22839836712774e-05,1.91558303868078e-05,7.5014070830548e-06,1.14246378757343e-05,9.3,9.3,9.3,9.3
11.37,f27c2278f5bdb77b,310.000032214358,310.000019092743,310.000007492003,310.000011334381,3.22143575886003e-05,1.90927429457588e-05,7.49200256677796e-06,1.13343807583988e-05,9.3,9.3,9.3,9.3
11.375,f27c2278f5bdb77b,310.000032623903,310.000019526545,310.000007957577,310.000011736423,3.26239028822783e-05,1.95265449747239e-05,7.95757728155877e-06,1.17364234029083e-05,9.3,9.3,9.3,9.3
11.38,f27c2278f5bdb77b,310.000033503463,310.000020447736,310.000008887715,310.000012622114,3.35034629301845e-05,2.04477361194222e-05,8.88771455720416e-06,1.26221142409122e-05,9.3,9.3,9.3,9.3
11.385,f27c2278f5bdb77b,310.000034831829,310.00002183431,310.00001026009,310.000013970404,3.48318293390548e-05,2.18343104734231e-05,1.02600902209815e-05,1.39704042112498e-05,9.3,9.3,9.3,9.3
11.39,f27c2278f5bdb77b,310.000036576238,310.00002365227,310.000012040999,310.000015748336,3.65762380738488e-05,2.36522700447495e-05,1.20409991382076e-05,1.57483364660038e-05,9.3,9.3,9.3,9.3
11.395,f27c2278f5bdb77b,310.000038693163,310.000025856445,310.000014186174,310.000017911841,3.86931627645026e-05,2.58564452337851e-05,1.4186174439601e-05,1.79118412688695e-05,9.3,9.3,9.3,9.3
11.4,f27c2278f5bdb77b,310.000041129385,310.000028391606,310.00001664188,310.000020406819,4.11293852948802e-05,2.83916058378963e-05,1.66418798244194e-05,2.04068186349105e-05,9.3,9.3,9.3,9.3
11.405,f27c2278f5bdb77b,310.000043823318,310.000031193832,310.000019346247,310.00002317048,4.38233182649128e-05,3.11938318304783e-05,1.93462469155747e-05,2.31704804605215e-05,9.3,9.3,9.3,9.3
11.41,f27c2278f5bdb77b,310.000046706546,310.000034192113,310.000022230826,310.000026132921,4.67065460156846e-05,3.41921127642308e-05,2.22308255501957e-05,2.61329212207784e-05,9.3,9.3,9.3,9.3
11.415,f27c2278f5bdb77b,310.000049705546,310.000037310134,310.000025222308,310.000029218875,4.97055459049989e-05,3.73101343598137e-05,2.52223078405223e-05,2.92188749426714e-05,9.3,9.3,9.3,9.3
11.42,f27c2278f5bdb77b,310.000052743546,310.000040468208,310.000028244382,310.000032349617,5.27435462345238e-05,4.04682079420127e-05,2.82443820083245e-05,3.23496174132742e-05,9.3,9.3,9.3,9.3
11.425,f27c2278f5bdb77b,310.000055742474,310.000043585293,310.00003121967,310.000035444963,5.57424743306001e-05,4.35852933833303e-05,3.12196699496781e-05,3.54449630890485e-05,9.3,9.3,9.3,9.3
11.43,f27c2278f5bdb77b,310.000058624945,310.000046581065,310.000034071699,310.000038425308,5.86249451544063e-05,4.65810648506704e-05,3.40716994742252e-05,3.84253077641006e-05,9.3,9.3,9.3,9.3
11.435,f27c2278f5bdb77b,310.00006131624,310.000049377966,310.000036726859,310.000041213665,6.13162398508393e-05,4.93779664907379e-05,3.67268593777226e-05,4.12136645309147e-05,9.3,9.3,9.3,9.3
11.44,f27c2278f5bdb77b,310.000063746223,310.000051903206,310.00003911629,310.00004373764,6.37462234749364e-05,5.19032055876778e-05,3.91162900541531e-05,4.37376398281231e-05,9.3,9.3,9.3,9.3
11.445,f27c2278f5bdb77b,310.000065851153,310.000054090632,310.000041177658,310.000045931301,6.58511530673422e-05,5.40906318065026e-05,4.11776582609491e-05,4.59313010310325e-05,9.3,9.3,9.3,9.3
11.45,f27c2278f5bdb77b,310.00006757533,310.000055882454,310.000042856773,310.000047736886,6.75753295809045e-05,5.58824537506553e-05,4.28567727794871e-05,4.77368860742899e-05,9.3,9.3,9.3,9.3
11.455,f27c2278f5bdb77b,310.00006887255,310.00005723075,310.000044108997,310.00004910631,6.88725500026521e-05,5.72307498032387e-05,4.410899737195e-05,4.91063099730127e-05,9.3,9.3,9.3,9.3
11.46,f27c2278f5bdb77b,310.000069707323,310.000058098731,310.000044900425,310.000050002432,6.9707323007151e-05,5.809873113094e-05,4.4900424768457e-05,5.00024319762815e-05,9.3,9.3,9.3,9.3
11.465,f27c2278f5bdb77b,310.000070055815,310.000058461727,310.000045208782,310.000050400046,7.00558154562714e-05,5.84617268373222e-05,4.52087817848223e-05,5.04000461774012e-05,9.3,9.3,9.3,9.3
11.47,f27c2278f5bdb77b,310.000069906505,310.000058307862,310.00004502404,310.000050286573,6.99065050753234e-05,5.83078619342814e-05,4.50240397071866e-05,5.0286572729874e-05,9.3,9.3,9.3,9.3
11.475,f27c2278f5bdb77b,310.00006926052,310.000057638412,310.000044348715,310.000049662428,6.9260520433545e-05,5.76384124997276e-05,4.4348715164233e-05,4.96624277843694e-05,9.3,9.3,9.3,9.3
11.48,f27c2278f5bdb77b,310.000068131661,310.000056467824,310.000043197851,310.000048541064,6.81316606119253e-05,5.64678242085392e-05,4.31978507435815e-05,4.85410644159856e-05,9.3,9.3,9.3,9.3
11.485,f27c2278f5bdb77b,310.00006654609,310.000054823396,310.000041598677,310.00004694868,6.65460896129844e-05,5.48233961126243e-05,4.15986768871335e-05,4.69486795395824e-05,9.3,9.3,9.3,9.3
11.49,f27c2278f5bdb77b,310.000064541716,310.000052744634,310.000039589961,310.000044923595,6.45417159148565e-05,5.27446337628135e-05,3.95899605223349e-05,4.4923594600732e-05,9.3,9.3,9.3,9.3
11.495,f27c2278f5bdb77b,310.000062167268,310.000050282288,310.000037221057,310.000042515324,6.21672679130825e-05,5.02822880434906e-05,3.72210568571063e-05,4.25153242531451e-05,9.3,9.3,9.3,9.3
11.5,f27c2278f5bdb77b,310.000059481091,310.000047497103,310.000034550688,310.000039783355,5.94810908296495e-05,4.74971026847015e-05,3.4550688269519e-05,3.97833551915028e-05,9.3,9.3,9.3,9.3
11.505,f27c2278f5bdb77b,310.000056549693,310.000044458302,310.000031645478,310.000036795666,5.65496934541443e-05,4.44583015450917e-05,3.16454782023357e-05,3.67956658919866e-05,9.3,9.3,9.3,9.3
11.51,f27c2278f5bdb77b,310.00005344608,310.000041241853,310.000028578279,310.000033627023,5.3446080357844e-05,4.12418532391712e-05,2.85782793412181e-05,3.36270229581714e-05,9.3,9.3,9.3,9.3
11.515,f27c2278f5bdb77b,310.000050247913,310.000037928556,310.000025426336,310.000030357098,5.02479126112121e-05,3.79285558551601e-05,2.54263359806828e-05,3.03570983533064e-05,9.3,9.3,9.3,9.3
11.52,f27c2278f5bdb77b,310.000047035542,310.000034601992,310.000022269328,310.000027068453,4.70355419679436e-05,3.46019918424645e-05,2.22693278715269e-05,2.70684529937171e-05,9.3,9.3,9.3,9.3
11.525,f27c2278f5bdb77b,310.00004388997,310.000031346402,310.000019187345,310.00002384444,4.38899700156981e-05,3.13464020678111e-05,1.91873446055979e-05,2.38444395677107e-05,9.3,9.3,9.3,9.3
11.53,f27c2278f5bdb77b,310.000040890782,310.000028244536,310.000016258842,310.000020767076,4.08907820315108e-05,2.82445360539896e-05,1.62588423791021e-05,2.07670761369627e-05,9.3,9.3,9.3,9.3
11.535,f27c2278f5bdb77b,310.00003811411,310.000025375531,310.000013558635,310.000017914946,3.81141098273474e-05,2.53755308108339e-05,1.35586352598693e-05,1.7914945829034e-05,9.3,9.3,9.3,9.3
11.54,f27c2278f5bdb77b,310.000035630675,310.000022812874,310.000011155972,310.000015361176,3.56306748017232e-05,2.28128741923683e-05,1.11559718902754e-05,1.53611764517336e-05,9.3,9.3,9.3,9.3
11.545,f27c2278f5bdb77b,310.000033503962,310.000020622504,310.000009112747,310.000013171551,3.35039619585586e-05,2.06225037686636e-05,9.11274719328503e-06,1.31715508473462e-05,9.3,9.3,9.3,9.3
11.55,f27c2278f5bdb77b,310.000031788572,310.000018861092,310.000007481896,310.000011402798,3.17885718459365e-05,1.88610919735765e-05,7.48189592059134e-06,1.14027978384001e-05,9.3,9.3,9.3,9.3
11.555,f27c2278f5bdb77b,310.000030528792,310.000017574561,310.000006306009,310.000010101108,3.052879247889e-05,1.7574560729372e-05,6.30600857220998e-06,1.01011078754709e-05,9.3,9.3,9.3,9.3
11.56,f27c2278f5bdb77b,310.000029757431,310.000016796865,310.000005616207,310.000009300912,2.97574308092408e-05,1.67968651680894e-05,5.61620669259355e-06,9.30091158579671e-06,9.3,9.3,9.3,9.3
11.565,f27c2278f5bdb77b,310.000029494931,310.000016549078,310.000005431307,310.000009023955,2.94949307431125e-05,1.65490779409083e-05,5.43130715868756e-06,9.02395493085351e-06,9.3,9.3,9.3,9.3
11.57,f27c2278f5bdb77b,310.000029748805,310.0000168388,310.000005757297,310.000009278693,2.97488054457062e-05,1.68387997518948e-05,5.757296662523e-06,9.27869325551001e-06,9.3,9.3,9.3,9.3
11.575,f27c2278f5bdb77b,310.000030513396,310.000017659912,310.000006587133,310.000010060024,3.05133963252047e-05,1.76599116343823e-05,6.58713327084115e-06,1.00600238965853e-05,9.3,9.3,9.3,9.3
11.58,f27c2278f5bdb77b,310.000031769968,310.000018992677,310.000007900878,310.000011349363,3.17699684728723e-05,1.89926766438475e-05,7.90087847235554e-06,1.1349363262525e-05,9.3,9.3,9.3,9.3
11.585,f27c2278f5bdb77b,310.000033487139,310.00002080419,310.00000966616,310.000013115069,3.34871392624336e-05,2.08041900577882e-05,9.66616022424205e-06,1.31150690094728e-05,9.3,9.3,9.3,9.3
11.59,f27c2278f5bdb77b,310.000035621632,310.000023049168,310.000011838954,310.000015313197,3.56216323780245e-05,2.30491684192202e-05,1.18389539238706e-05,1.53131967408626e-05,9.3,9.3,9.3,9.3
11.595,f27c2278f5bdb77b,310.000038119338,310.000025671058,310.000014364664,310.000017888575,3.81193380007971e-05,2.56710576991281e-05,1.43646642527528e-05,1.78885749733126e-05,9.3,9.3,9.3,9.3
11.6,f27c2278f5bdb77b,310.000040916653,310.000028603434,310.000017179481,310.00002077617,4.09166532335803e-05,2.86034339751495e-05,1.71794812899861e-05,2.07761701744857e-05,9.3,9.3,9.3,9.3
11.605,f27c2278f5bdb77b,310.000043942071,310.000031771662,310.000020211976,310.00002390271,4.39420708744365e-05,3.17716618383201e-05,2.02119757091168e-05,2.39027097563849e-05,9.3,9.3,9.3,9.3
11.61,f27c2278f5bdb77b,310.000047117975,310.000035094769,310.000023384895,310.000027188521,4.711797487289e-05,3.50947694869319e-05,2.33848950301763e-05,2.71885210167966e-05,9.3,9.3,9.3,9.3
11.615,f27c2278f5bdb77b,310.000050362599,310.000038487493,310.000026617115,310.000030549542,5.03625994383583e-05,3.84874932137791e-05,2.66171146563465e-05,3.05495418615465e-05,9.3,9.3,9.3,9.3
11.62,f27c2278f5bdb77b,310.000053592101,310.00004186244,310.000029825695,310.000033899451,5.3592100584865e-05,4.18624396161249e-05,2.98256951509757e-05,3.38994507842472e-05,9.3,9.3,9.3,9.3
11.625,f27c2278f5bdb77b,310.00005672269,310.000045132311,310.000032927993,310.000037151863,5.6722689862454e-05,4.51323110155499e-05,3.29279927200332e-05,3.71518629549428e-05,9.3,9.3,9.3,9.3
11.63,f27c2278f5bdb77b,310.000059672773,310.000048212137,310.00003584377,310.000040222537,5.96727729202939e-05,4.82121369600463e-05,3.58437703198433e-05,4.02225368247855e-05,9.3,9.3,9.3,9.3
11.635,f27c2278f5bdb77b,310.000062365042,310.000051021456,310.000038497255,310.000043031534,6.23650416287092e-05,5.10214555902166e-05,3.84972545930395e-05,4.30315344601695e-05,9.3,9.3,9.3,9.3
11.64,f27c2278f5bdb77b,310.000064728464,310.000053486388,310.000040819086,310.00004550528,6.47284637693701e-05,5.34863879693148e-05,4.08190862231095e-05,4.55052802408318e-05,9.3,9.3,9.3,9.3
11.645,f27c2278f5bdb77b,310.00006670012,310.000055541553,310.000042748114,310.000047578465,6.67001204419648e-05,5.55415526832803e-05,4.27481141400676e-05,4.75784653986011e-05,9.3,9.3,9.3,9.3
11.65,f27c2278f5bdb77b,310.000068226843,310.000057131771,310.000044232986,310.000049195749,6.82268429272881e-05,5.71317708590868e-05,4.42329856014112e-05,4.91957488293338e-05,9.3,9.3,9.3,9.3
11.655,f27c2278f5bdb77b,310.000069266607,310.000058213517,310.000045233493,310.000050313209,6.92666068857761e-05,5.82135173203824e-05,4.52334931537735e-05,5.03132094991088e-05,9.3,9.3,9.3,9.3
11.66,f27c2278f5bdb77b,310.000069789647,310.000058756079,310.000045721641,310.000050899513,6.97896469432635e-05,5.87560790563657e-05,4.57216408449312e-05,5.08995134396173e-05,9.3,9.3,9.3,9.3
11.665,f27c2278f5bdb77b,310.000069779264,310.000058742392,310.000045682403,310.000050936763,6.97792638106876e-05,5.8742391559008e-05,4.56824030834468e-05,5.09367633867441e-05,9.3,9.3,9.3,9.3
11.67,f27c2278f5bdb77b,310.000069232298,310.000058169529,310.000045114155,310.000050421008,6.92322984150451e-05,5.81695292112272e-05,4.51141550570355e-05,5.04210084386614e-05,9.3,9.3,9.3,9.3
11.675,f27c2278f5bdb77b,310.000068159265,310.000057048836,310.000044028762,310.0000493624,6.8159264571932e-05,5.70488361404387e-05,4.4028762488324e-05,4.93623996931092e-05,9.3,9.3,9.3,9.3
11.68,f27c2278f5bdb77b,310.000066584132,310.000055405694,310.000042451327,310.000047784987,6.65841316163096e-05,5.54056935015979e-05,4.24513274310812e-05,4.77849865205826e-05,9.3,9.3,9.3,9.3
11.685,f27c2278f5bdb77b,310.000064543763,310.000053278926,310.000040419595,310.000045726156,6.45437631305867e-05,5.32789259750643e-05,4.04195952228292e-05,4.57261560882216e-05,9.3,9.3,9.3,9.3
11.69,f27c2278f5bdb77b,310.000062087024,310.000050719863,310.000037983037,310.000043235731,6.20870242187266e-05,5.07198632817563e-05,3.79830365204725e-05,4.32357309136933e-05,9.3,9.3,9.3,9.3
11.695,f27c2278f5bdb77b,310.000059273579,310.000047791078,310.000035201627,310.000040374745,5.92735793247812e-05,4.77910777476609e-05,3.52016268152511e-05,4.03747447421665e-05,9.3,9.3,9.3,9.3
11.7,f27c2278f5bdb77b,310.000056172409,310.00004456483,310.000032144353,310.000037213927,5.6172409415467e-05,4.45648295794854e-05,3.21443531561272e-05,3.72139273849825e-05,9.3,9.3,9.3,9.3
11.705,f27c2278f5bdb77b,310.000052860086,310.000041121258,310.000028887486,310.000033831936,5.28600856455341e-05,4.11212583344422e-05,2.88874857687915e-05,3.38319358093031e-05,9.3,9.3,9.3,9.3
11.71,f27c2278f5bdb77b,310.000049418844,310.000037546366,310.000025512657,310.000030313376,4.94188435027354e-05,3.75463660020614e-05,2.55126573165398e-05,3.03133761008212e-05,9.3,9.3,9.3,9.3
11.715,f27c2278f5bdb77b,310.000045934504,310.000033929842,310.000022104798,310.000026746665,4.59345043282156e-05,3.39298416633937e-05,2.21047984041434e-05,2.67466649574999e-05,9.3,9.3,9.3,9.3
11.72,f27c2278f5bdb77b,310.000042494297,310.000030362784,310.000018749981,310.000023221787,4.24942974746045e-05,3.03627839457477e-05,1.8749981450128e-05,2.32217866482642e-05,9.3,9.3,9.3,9.3
11.725,f27c2278f5bdb77b,310.000039184639,310.000026935378,310.000015533228,310.000019828,3.91846388652084e-05,2.69353776616299e-05,1.55332277813613e-05,1.98280000063278e-05,9.3,9.3,9.3,9.3
11.73,f27c2278f5bdb77b,310.000036088922,310.000023734585,310.000012536333,310.000016651555,3.60889217176918e-05,2.37345851132886e-05,1.25363334859685e-05,1.66515554838043e-05,9.3,9.3,9.3,9.3
11.735,f27c2278f5bdb77b,310.000033285376,310.00002084191,310.00000983577,310.00001377348,3.32853758209239e-05,2.08419103273627e-05,9.83576995849944e-06,1.37734801342049e-05,9.3,9.3,9.3,9.3
11.74,f27c2278f5bdb77b,310.000030845051,310.000018331294,310.000007500712,310.000011267487,3.0845051014694e-05,1.8331293688334e-05,7.50071234278948e-06,1.12674873093965e-05,9.3,9.3,9.3,9.3
11.745,f27c2278f5bdb77b,310.000028829976,310.000016267192,310.000005591248,310.000009198065,2.88299763155919e-05,1.62671922225854e-05,5.5912480547704e-06,9.19806473120843e-06,9.3,9.3,9.3,9.3
11.75,f27c2278f5bdb77b,310.000027291542,310.000014702894,310.00000415681,310.000007618791,2.72915420964637e-05,1.47028935089111e-05,4.15680972309929e-06,7.61879130095622e-06,9.3,9.3,9.3,9.3
