time_s,manifest_id,voltage_pu_DG1,voltage_pu_DG2,voltage_pu_DG3,frequency_deviation_pu_DG1,frequency_deviation_pu_DG2,frequency_deviation_pu_DG3,voltage_tracking_error_pu_DG1,voltage_tracking_error_pu_DG2,voltage_tracking_error_pu_DG3,frequency_tracking_error_pu_DG1,frequency_tracking_error_pu_DG2,frequency_tracking_error_pu_DG3
0.52,9e81ce3e9621f78a,0.952358606967103,1.04243837587231,0.97163300651467,0.000515928388253099,0.0020849929314893,-0.000420570986457687,-0.0476413930328973,0.0424383758723084,-0.0283669934853297,0.000515928388253099,0.0020849929314893,-0.000420570986457687
0.525,9e81ce3e9621f78a,0.953183454210568,1.0416453125115,0.971952008317234,0.000503424168036206,0.00208481599191337,-0.00042088848012368,-0.0468165457894322,0.0416453125114957,-0.0280479916827657,0.000503424168036206,0.00208481599191337,-0.00042088848012368
0.53,9e81ce3e9621f78a,0.954056695279254,1.04081287088745,0.972292709533868,0.000491445203185155,0.00208402461646804,-0.000420928767011169,-0.045943304720746,0.040812870887452,-0.0277072904661317,0.000491445203185155,0.00208402461646804,-0.000420928767011169
0.535,9e81ce3e9621f78a,0.95497778039869,1.03994166310574,0.9726549516566,0.000479977514980214,0.00208263403993003,-0.000420699000365333,-0.0450222196013104,0.0399416631057363,-0.0273450483433999,0.000479977514980214,0.00208263403993003,-0.000420699000365333
0.54,9e81ce3e9621f78a,0.955946087770246,1.03903235292167,0.973038556993846,0.000469007466299227,0.00208065920533633,-0.000420206189991131,-0.044053912229754,0.0390323529216707,-0.0269614430061539,0.000469007466299227,0.00208065920533633,-0.000420206189991131
0.545,9e81ce3e9621f78a,0.956960924743755,1.0380856546183,0.973443328622723,0.000458521757681234,0.00207811476571898,-0.000419457206151068,-0.0430390752562451,0.0380856546182973,-0.0265566713772772,0.000458521757681234,0.00207811476571898,-0.000419457206151068
0.55,9e81ce3e9621f78a,0.958021529281453,1.03710233172312,0.973869050369014,0.000448507423261732,0.00207501508601599,-0.00041845878332633,-0.0419784707185471,0.0371023317231161,-0.0261309496309858,0.000448507423261732,0.00207501508601599,-0.00041845878332633
0.555,9e81ce3e9621f78a,0.959127071689888,1.03608319557659,0.974315486815418,0.000438951826561262,0.0020713742451731,-0.000417217523842336,-0.0408729283101125,0.0360831955765899,-0.0256845131845816,0.000438951826561262,0.0020713742451731,-0.000417217523842336
0.56,9e81ce3e9621f78a,0.96027665659444,1.03502910376628,0.974782383338514,0.000429842656112388,0.00206720603844863,-0.000415739901360132,-0.0397233434055596,0.0350291037662824,-0.0252176166614858,0.000429842656112388,0.00206720603844863,-0.000415739901360132
0.565,9e81ce3e9621f78a,0.961469325129773,1.03394095844113,0.975269466174722,0.000421167920913452,0.00206252397993071,-0.000414032264235509,-0.0385306748702269,0.0339409584411332,-0.0247305338252782,0.000421167920913452,0.00206252397993071,-0.000414032264235509
0.57,9e81ce3e9621f78a,0.962704057318742,1.03281970452076,0.97577644251535,0.000412915945700869,0.002057341305273,-0.000412100838748072,-0.037295942681258,0.0328197045207643,-0.0242235574846499,0.000412915945700869,0.002057341305273,-0.000412100838748072
0.575,9e81ce3e9621f78a,0.963979774612107,1.03166632781489,0.97630300063065,0.000405075366034929,0.00205167097465256,-0.000409951732202911,-0.036020225387893,0.0316663278148894,-0.02369699936935,0.000405075366034929,0.00205167097465256,-0.000409951732202911
0.58,9e81ce3e9621f78a,0.965295342561611,1.03048185306787,0.976848810022616,0.000397635123197226,0.00204552567595061,-0.00040759093590785,-0.0347046574383894,0.030481853067875,-0.0231511899773842,0.000397635123197226,0.00204552567595061,-0.00040759093590785
0.585,9e81ce3e9621f78a,0.966649573599647,1.0292673419433,0.97741352160611,0.0003905844589007,0.00203891782815434,-0.000405024328029564,-0.0333504264003531,0.0292673419433012,-0.0225864783938896,0.0003905844589007,0.00203891782815434,-0.000405024328029564
0.59,9e81ce3e9621f78a,0.968041229899715,1.02802389096304,0.977996767917722,0.000383912909816035,0.00203185958497559,-0.000402257676332176,-0.0319587701002846,0.0280238909630373,-0.0220032320822777,0.000383912909816035,0.00203185958497559,-0.000402257676332176
0.595,9e81ce3e9621f78a,0.969469026293083,1.02675262941487,0.978598163351606,0.000377610301920558,0.00202436283868014,-0.000399296640802169,-0.0305309737069175,0.0267526294148741,-0.0214018366483937,0.000377610301920558,0.00202436283868014,-0.000399296640802169
0.6,9e81ce3e9621f78a,0.970931633218475,1.0254547172422,0.979217304421406,0.00037166674467803,0.0020164392241191,-0.000396146776163674,-0.0290683667815247,0.0254547172421995,-0.020782695578594,0.00037166674467803,0.0020164392241191,-0.000396146776163674
0.605,9e81ce3e9621f78a,0.972427679683165,1.02413134292858,0.979853770047216,0.00036607262505963,0.0020081001229527,-0.000392813534288391,-0.0275723203168348,0.0241313429285754,-0.0201462299527841,0.00036607262505963,0.0020081001229527,-0.000392813534288391
0.61,9e81ce3e9621f78a,0.973955756215381,1.02278372138939,0.98050712186641,0.000360818601418121,0.00199935666805459,-0.000389302266504533,-0.0260442437846191,0.0227837213893893,-0.0194928781335902,0.000360818601418121,0.00199935666805459,-0.000389302266504533
0.615,9e81ce3e9621f78a,0.975514417789593,1.02141309188205,0.981176904567034,0.000355895597228577,0.00199021974808426,-0.000385618225809294,-0.0244855822104065,0.0214130918820485,-0.0188230954329657,0.000355895597228577,0.00199021974808426,-0.000385618225809294
0.62,9e81ce3e9621f78a,0.977102186707777,1.02002071594547,0.981862646242361,0.000351294794710222,0.00198070001221345,-0.000381766568989439,-0.0228978132922225,0.0200207159454691,-0.0181373537576388,0.000351294794710222,0.00198070001221345,-0.000381766568989439
0.625,9e81ce3e9621f78a,0.978717555421253,1.01860787537889,0.982563858765083,0.000347007628344864,0.00197080787499215,-0.000377752358654651,-0.0212824445787466,0.0186078753788921,-0.0174361412349174,0.000347007628344864,0.00197080787499215,-0.000377752358654651
0.63,9e81ce3e9621f78a,0.980358989279119,1.01717587026938,0.983280038179554,0.000343025778308061,0.00196055352133891,-0.000373580565188295,-0.0196410107208808,0.0171758702693758,-0.016719961820446,0.000343025778308061,0.00196055352133891,-0.000373580565188295
0.635,9e81ce3e9621f78a,0.982024929190562,1.01572601707664,0.984010665110399,0.000339341163829724,0.00194994691163964,-0.000369256068620265,-0.0179750708094379,0.0157260170766402,-0.0159893348896005,0.000339341163829724,0.00194994691163964,-0.000369256068620265
0.64,9e81ce3e9621f78a,0.983713794189488,1.01425964678333,0.984755205185735,0.000335945936501097,0.00193899778693906,-0.000364783660426553,-0.0162862058105117,0.0142596467833283,-0.0152447948142651,0.000335945936501097,0.00193899778693906,-0.000364783660426553
0.645,9e81ce3e9621f78a,0.985423983890917,1.01277810311817,0.985513109473205,0.000332832473545277,0.0019277156742087,-0.000360168045260143,-0.0145760161090832,0.0127781031181662,-0.0144868905267953,0.000332832473545277,0.0019277156742087,-0.000360168045260143
0.65,9e81ce3e9621f78a,0.987153880829419,1.01128274085899,0.986283814926981,0.000329993371068384,0.00191610989167523,-0.000355413842617771,-0.0128461191705806,0.0112827408589908,-0.013716185073019,0.000329993371068384,0.00191610989167523,-0.000355413842617771
0.655,9e81ce3e9621f78a,0.988901852670583,1.00977492422214,0.987066744843839,0.000327421437308435,0.00190418955419324,-0.000350525588447033,-0.0110981473294175,0.00977492422214432,-0.0129332551561606,0.000327421437308435,0.00190418955419324,-0.000350525588447033
0.66,9e81ce3e9621f78a,0.990666254286977,1.00825602534434,0.987861309326401,0.000325109685898711,0.00189196357864659,-0.000345507736698245,-0.00933374571302348,0.00825602534434222,-0.012138690673599,0.000325109685898711,0.00189196357864659,-0.000345507736698245
0.665,9e81ce3e9621f78a,0.992445429690474,1.00672742286278,0.988666905751611,0.000323051329162163,0.00187944068936287,-0.000340364660825378,-0.00755457030952567,0.00672742286277805,-0.0113330942483888,0.000323051329162163,0.00187944068936287,-0.000340364660825378
0.67,9e81ce3e9621f78a,0.994237713812939,1.00519050059896,0.98948291924252,0.000321239771453001,0.00186662942352576,-0.000335100655240299,-0.00576228618706087,0.00519050059895942,-0.0105170807574803,0.000321239771453001,0.00186662942352576,-0.000335100655240299
0.675,9e81ce3e9621f78a,0.996041434127308,1.00364664635157,0.990308723141429,0.000319668602561262,0.00185353813657041,-0.000329719936724485,-0.00395856587269183,0.00364664635156653,-0.00969127685857141,0.000319668602561262,0.00185353813657041,-0.000329719936724485
0.68,9e81ce3e9621f78a,0.997854912100934,1.00209725080348,0.991143679482479,0.000318331591195686,0.00184017500754761,-0.00032422664580227,-0.00214508789906553,0.00209725080347845,-0.00885632051752105,0.000318331591195686,0.00184017500754761,-0.00032422664580227
0.685,9e81ce3e9621f78a,0.999676464472699,1.00054370654805,0.991987139461768,0.000317222678559834,0.00182654804444251,-0.000318624848079628,-0.000323535527301466,0.000543706548051581,-0.00801286053823169,0.000317222678559834,0.00182654804444251,-0.000318624848079628
0.69,9e81ce3e9621f78a,1.00150440434487,0.998987407239717,0.992838443903109,0.000316335972035971,0.00181266508943454,-0.000312918535552414,0.00150440434486776,-0.00101259276028254,-0.00716155609689095,0.000316335972035971,0.00181266508943454,-0.000312918535552414
0.695,9e81ce3e9621f78a,1.00333704207995,0.997429746874042,0.993696923717568,0.000315665738990824,0.00179853382408516,-0.000307111627887915,0.00333704207995211,-0.00257025312595849,-0.00630307628243187,0.000315665738990824,0.00179853382408516,-0.000307111627887915
0.7,9e81ce3e9621f78a,1.00517268599186,0.995872119202503,0.994561900354964,0.00031520640071703,0.00178416177444052,-0.000301207973683547,0.00517268599186482,-0.0041278807974966,-0.0054380996450365,0.00031520640071703,0.00178416177444052,-0.000301207973683547
0.705,9e81ce3e9621f78a,1.00700964281953,0.994315917287464,0.995432686245531,0.000314952526523806,0.0017695563160367,-0.000295211351706449,0.00700964281953076,-0.0056840827125364,-0.00456731375446928,0.000314952526523806,0.0017695563160367,-0.000295211351706449
0.71,9e81ce3e9621f78a,1.00884621796968,0.992762533203042,0.996308585230019,0.000314898827990197,0.00175472467879472,-0.000289125472117731,0.00884621796967533,-0.00723746679695791,-0.00369141476998092,0.000314898827990197,0.00175472467879472,-0.000289125472117731
0.715,9e81ce3e9621f78a,1.01068071551385,0.991213357887967,0.997188892976526,0.000315040153394213,0.00173967395179345,-0.000282953977685131,0.010680715513848,-0.00878664211203328,-0.0028111070234742,0.000315040153394213,0.00173967395179345,-0.000282953977685131
0.72,9e81ce3e9621f78a,1.01251143792274,0.989669781156849,0.998072897382432,0.000315371482331243,0.00172441108790766,-0.000276700444987812,0.0125114379227402,-0.0103302188431508,-0.00192710261756812,0.000315371482331243,0.00172441108790766,-0.000276700444987812
0.725,9e81ce3e9621f78a,1.01433668551853,0.988133191876816,0.998959878959858,0.000315887920535367,0.00170894290829903,-0.000270368385617105,0.0143366855185316,-0.0118668081231842,-0.00104012104014206,0.000315887920535367,0.00170894290829903,-0.000270368385617105
0.73,9e81ce3e9621f78a,1.01615475562327,0.986604978316953,0.999849111203129,0.000316584694917644,0.00169327610674699,-0.000263961247377001,0.0161547556232686,-0.0133950216830472,-0.000150888796871418,0.000316584694917644,0.00169327610674699,-0.000263961247377001
0.735,9e81ce3e9621f78a,1.01796394137811,0.985086528678632,1.00073986093679,0.000317457148836148,0.00167741725380601,-0.000257482415488326,0.0179639413781099,-0.0149134713213682,0.000739860936794567,0.000317457148836148,0.00167741725380601,-0.000257482415488326
0.74,9e81ce3e9621f78a,1.01976253020458,0.983579231815445,1.00163138864284,0.000318500737613453,0.00166137280077487,-0.000250935213800559,0.0197625302045759,-0.016420768184555,0.00163138864283985,0.000318500737613453,0.00166137280077487,-0.000250935213800559
0.745,9e81ce3e9621f78a,1.02154880187464,0.982084478152212,1.00252294876578,0.000319711024318618,0.00164514908346244,-0.000244322906015431,0.0215488018746435,-0.0179155218477881,0.00252294876577697,0.000319711024318618,0.00164514908346244,-0.000244322906015431
0.75,9e81ce3e9621f78a,1.02332102615154,0.980603660813301,1.00341378999442,0.000321083675832354,0.00162875232573279,-0.000237648696926539,0.023321026151538,-0.0193963391866994,0.00341378999442044,0.000321083675832354,0.00162875232573279,-0.000237648696926539
0.755,9e81ce3e9621f78a,1.02507745995726,0.979138176971346,1.00430315551922,0.000322614459216252,0.00161218864281048,-0.000230915733679403,0.0250774599572623,-0.0208618230286542,0.00430315551921523,0.000322614459216252,0.00161218864281048,-0.000230915733679403
0.76,9e81ce3e9621f78a,1.02681634401616,0.977689429428306,1.0051902832641,0.000324299238409635,0.00159546404432421,-0.000224127107056573,0.0268163440161566,-0.0223105705716937,0.00519028326410265,0.000324299238409635,0.00159546404432421,-0.000224127107056573
0.765,9e81ce3e9621f78a,1.02853589891592,0.9762588284417,1.00607440609201,0.000326133971280964,0.00157858443706401,-0.000217285852792606,0.0285358989159248,-0.0237411715582999,0.00607440609200682,0.000326133971280964,0.00157858443706401,-0.000217285852792606
0.77,9e81ce3e9621f78a,1.03023432051843,0.974847793809726,1.00695475198315,0.000328114707064839,0.00156155562742291,-0.000210394952923981,0.0302343205184343,-0.0251522061902744,0.00695475198314943,0.000328114707064839,0.00156155562742291,-0.000210394952923981
0.775,9e81ce3e9621f78a,1.03190977464198,0.973457757229822,1.00783054418552,0.0003302375842207,0.00154438332348914,-0.000203457337179286,0.0319097746419759,-0.026542242770178,0.00783054418552198,0.0003302375842207,0.00154438332348914,-0.000203457337179286
0.78,9e81ce3e9621f78a,1.03356039092434,0.97209016494596,1.008701001337,0.000332498828755449,0.00152707313674909,-0.000196475884415275,0.0335603909243445,-0.0279098350540404,0.00870100133699636,0.000332498828755449,0.00152707313674909,-0.000196475884415275
0.785,9e81ce3e9621f78a,1.03518425576181,0.970746480700553,1.00956533755871,0.000334894753059633,0.00150963058335359,-0.000189453424104699,0.0351842557618109,-0.0292535192994473,0.00956533755870592,0.000334894753059633,0.00150963058335359,-0.000189453424104699
0.79,9e81ce3e9621f78a,1.03677940420255,0.969428189007231,1.01042276251951,0.000337421755315765,0.00149206108489143,-0.000182392737882131,0.036779404202548,-0.0305718109927693,0.0104227625195081,0.000337421755315765,0.00149206108489143,-0.000182392737882131
0.795,9e81ce3e9621f78a,1.03834381065407,0.968136798760707,1.01127248147154,0.000340076319548086,0.00147436996860313,-0.000175296561154277,0.038343810654075,-0.0318632012392926,0.011272481471537,0.000340076319548086,0.00147436996860313,-0.000175296561154277
0.8,9e81ce3e9621f78a,1.03987537824259,0.966873847199483,1.01211369525707,0.000342855016395915,0.001456562466955,-0.000168167584781567,0.039875378242586,-0.0331261528005172,0.0121136952570726,0.000342855016395915,0.001456562466955,-0.000168167584781567
0.805,9e81ce3e9621f78a,1.04137192663747,0.965640904235913,1.0129456002872,0.000345754504707993,0.0014386437164781,-0.000161008456838078,0.0413719266374726,-0.0343590957640867,0.012945600287199,0.000345754504707993,0.0014386437164781,-0.000161008456838078
0.81,9e81ce3e9621f78a,1.04283117812695,0.964439577166044,1.01376738849301,0.000348771534073381,0.00142061875575808,-0.000153821784457007,0.0428311781269521,-0.0355604228339558,0.0137673884930092,0.000348771534073381,0.00142061875575808,-0.000153821784457007
0.815,9e81ce3e9621f78a,1.0442507417008,0.963271515768197,1.01457824725042,0.00035190294842577,0.00140249252244006,-0.000146610135769031,0.0442507417008038,-0.0367284842318027,0.0145782472504152,0.00035190294842577,0.00140249252244006,-0.000146610135769031
0.82,9e81ce3e9621f78a,1.0456280948646,0.962138417794239,1.01537735927998,0.000355145690883023,0.00138426984908676,-0.000139376041940847,0.0456280948646035,-0.0378615822057606,0.0153773592799837,0.000355145690883023,0.00138426984908676,-0.000139376041940847
0.825,9e81ce3e9621f78a,1.04696056287821,0.961042034850236,1.01616390252361,0.000358496810012523,0.00136595545769835,-0.000132121999320946,0.0469605628782086,-0.0389579651497639,0.0161639025236138,0.000358496810012523,0.00136595545769835,-0.000132121999320946
0.83,9e81ce3e9621f78a,1.04824529508259,0.959984178653183,1.01693705000032,0.000361953467745696,0.0013475539526679,-0.000124850471699211,0.0482452950825885,-0.0400158213468166,0.0169370500003174,0.000361953467745696,0.0013475539526679,-0.000124850471699211
0.835,9e81ce3e9621f78a,1.04947923795856,0.958966727636978,1.01769596964387,0.000365512949201474,0.00132906981190809,-0.000117563892686037,0.0494792379585587,-0.0410332723630217,0.0176959696438748,0.000365512949201474,0.00132906981190809,-0.000117563892686037
0.84,9e81ce3e9621f78a,1.05065910455697,0.957991633862828,1.0184398241257,0.000369172674717717,0.00131050737584273,-0.000110264668215414,0.0506591045569706,-0.0420083661371721,0.0184398241257042,0.000369172674717717,0.00131050737584273,-0.000110264668215414
0.845,9e81ce3e9621f78a,1.05178133995382,0.957060930169359,1.01916777066652,0.000372930214426249,0.00129187083391644,-0.000102955179173856,0.0517813399538249,-0.0429390698306407,0.0191677706665176,0.000372930214426249,0.00129187083391644,-0.000102955179173856
0.85,9e81ce3e9621f78a,1.05284208253982,0.956176737444024,1.01987896084388,0.000376783305768304,0.00127316420821321,-9.56377841585875e-05,0.0528420825398197,-0.0438232625559756,0.0198789608438819,0.000376783305768304,0.00127316420821321,-9.56377841585875e-05
0.855,9e81ce3e9621f78a,1.05383712089029,0.955341271927054,1.0205725403954,0.00038072987430102,0.0012543913338082,-8.83148223517979e-05,0.0538371208902875,-0.0446587280729465,0.0205725403953951,0.00038072987430102,0.0012543913338082,-8.83148223517979e-05
0.86,9e81ce3e9621f78a,1.05476184656391,0.954556852310656,1.02124764903084,0.000384768058278044,0.00123555583535185,-8.09886165145301e-05,0.0547618465639086,-0.0454431476893437,0.0212476490308366,0.000384768058278044,0.00123555583535185,-8.09886165145301e-05
0.865,9e81ce3e9621f78a,1.05561120345101,0.953825906414301,1.02190342025745,0.000388896237348714,0.00121666109950628,-7.36614760773575e-05,0.0556112034510052,-0.0461740935856993,0.0219034202574495,0.000388896237348714,0.00121666109950628,-7.36614760773575e-05
0.87,9e81ce3e9621f78a,1.05637963496938,0.953150977151573,1.02253898122492,0.000393113065652232,0.00119771024291964,-6.63357003031755e-05,0.0563796349693759,-0.0468490228484265,0.0225389812249226,0.000393113065652232,0.00119771024291964,-6.63357003031755e-05
0.875,9e81ce3e9621f78a,1.05706103176439,0.952534727367329,1.0231534526037,0.000397417509485821,0.00117870607551968,-5.90135814953561e-05,0.0570610317643858,-0.0474652726326706,0.0231534526037007,0.000397417509485821,0.00117870607551968,-5.90135814953561e-05
0.88,9e81ce3e9621f78a,1.05764868403431,0.951979943082035,1.02374594850633,0.000401808889309761,0.00115965105931425,-5.16974082009193e-05,0.0576486840343069,-0.0480200569179646,0.0237459485063294,0.000401808889309761,0.00115965105931425,-5.16974082009193e-05
0.885,9e81ce3e9621f78a,1.05813524457484,0.951489534605847,1.02431557646217,0.000406286925347167,0.00114054726339184,-4.43894683458765e-05,0.0581352445748409,-0.0485104653941528,0.0243155764621701,0.000406286925347167,0.00114054726339184,-4.43894683458765e-05
0.89,9e81ce3e9621f78a,1.0585127115048,0.951066534834134,1.02486143746282,0.000410851785396505,0.00112139631646161,-3.70920522310362e-05,0.0585127115048045,-0.0489334651658665,0.024861437462824,0.000410851785396505,0.00112139631646161,-3.70920522310362e-05
0.895,9e81ce3e9621f78a,1.05877244219275,0.950714093996089,1.02538262609362,0.000415504132330132,0.00110219935942361,-2.98074552875826e-05,0.058772442192746,-0.0492859060039111,0.0253826260936161,0.000415504132330132,0.00110219935942361,-2.98074552875826e-05
0.9,9e81ce3e9621f78a,1.05890521164905,0.950435470116187,1.02587823076474,0.000420245167491003,0.00108295700173716,-2.2537980471942e-05,0.0589052116490494,-0.049564529883813,0.0258782307647407,0.000420245167491003,0.00108295700173716,-2.2537980471942e-05
0.905,9e81ce3e9621f78a,1.05890132937924,0.950234014335244,1.02634733406704,0.000425076664988237,0.0010636692865918,-1.52859401683212e-05,0.0589013293792386,-0.0497659856647558,0.0263473340670386,0.000425076664988237,0.0010636692865918,-1.52859401683212e-05
0.91,9e81ce3e9621f78a,1.05875082444413,0.950113150432845,1.02678901326733,0.000430000990554272,0.00104433567123888,-8.05365743459964e-06,0.0587508244441295,-0.0498868495671546,0.0267890132673345,0.000430000990554272,0.00104433567123888,-8.05365743459964e-06
0.915,9e81ce3e9621f78a,1.05844370060962,0.950076347954339,1.02720234096834,0.000435021098357985,0.00102495502912405,-8.43466423526229e-07,0.0584437006096181,-0.0499236520456614,0.0272023409683397,0.000435021098357985,0.00102495502912405,-8.43466423526229e-07
0.92,9e81ce3e9621f78a,1.05797025002411,0.950127088673204,1.02758638595377,0.000440140499880411,0.0010055256797346,6.34228820197628e-06,0.0579702500241066,-0.0498729113267965,0.0275863859537651,0.000440140499880411,0.0010055256797346,6.34228820197628e-06
0.925,9e81ce3e9621f78a,1.05732139897405,0.950268826482185,1.027940214243,0.0004453632013851,0.000986045449610557,1.35012530336916e-05,0.0573213989740506,-0.0497311735178151,0.0279402142430027,0.0004453632013851,0.000986045449610557,1.35012530336916e-05
0.93,9e81ce3e9621f78a,1.05648904740449,0.950504941336959,1.02826289037486,0.000450693610366511,0.000966511764047319,2.06310690201184e-05,0.0564890474044879,-0.0494950586630409,0.0282628903748601,0.000450693610366511,0.000966511764047319,2.06310690201184e-05
0.935,9e81ce3e9621f78a,1.05546636130573,0.950838688374938,1.02855347894432,0.00045613641578606,0.000946921764514001,2.77293760284458e-05,0.0554663613057269,-0.0491613116250622,0.0285534789443165,0.00045613641578606,0.000946921764514001,2.77293760284458e-05
0.94,9e81ce3e9621f78a,1.0542479849224,0.951273143918079,1.02881104641003,0.000461696450958772,0.000927272442698782,3.47938189353755e-05,0.0542479849223954,-0.0487268560819212,0.0288110464100304,0.000461696450958772,0.000927272442698782,3.47938189353755e-05
0.945,9e81ce3e9621f78a,1.05283015615267,0.951811150529086,1.02903466318709,0.000467378550249747,0.000907560779782848,4.18220552472235e-05,0.0528301561526683,-0.048188849470914,0.0290346631870941,0.000467378550249747,0.000907560779782848,4.18220552472235e-05
0.95,9e81ce3e9621f78a,1.05121072680939,0.95245526352917,1.02922340603612,0.000473187410755722,0.000887783879569349,4.88117641756705e-05,0.0512107268093902,-0.0475447364708299,0.0292234060361172,0.000473187410755722,0.000887783879569349,4.88117641756705e-05
0.955,9e81ce3e9621f78a,1.04938910376415,0.953207701397631,1.02937636076182,0.000479127468225867,0.000867939086102002,5.57606570245571e-05,0.0493891037641507,-0.0467922986023691,0.0293763607618227,0.000479127468225867,0.000867939086102002,5.57606570245571e-05
0.96,9e81ce3e9621f78a,1.04736613363022,0.954070302404236,1.02949262521578,0.000485202793825498,0.000848024079189119,6.26664886473733e-05,0.0473661336302158,-0.0459296975957636,0.0294926252157817,0.000485202793825498,0.000848024079189119,6.26664886473733e-05
0.965,9e81ce3e9621f78a,1.04514395434566,0.955044489262021,1.02957131260316,0.000491417014773966,0.000828036944929738,6.95270696962176e-05,0.0451439543456571,-0.0449555107379794,0.0295713126031618,0.000491417014773966,0.000828036944929738,6.95270696962176e-05
